i,이름, 코드, 거래소, koscom_day, naver_day
127,301296,301296.SZ,심천(선강퉁) 증권거래소,20230331,20230331
128,603220,603220.SS,상해(후강퉁) 증권거래소,20230331,20230331
129,301035,301035.SZ,심천(선강퉁) 증권거래소,20230331,20230331
130,300896,300896.SZ,심천(선강퉁) 증권거래소,20230331,20230331
131,603876,603876.SS,상해(후강퉁) 증권거래소,20230331,20230331
133,603713,603713.SS,상해(후강퉁) 증권거래소,20230331,20230331
135,300768,300768.SZ,심천(선강퉁) 증권거래소,20230331,20230331
136,300757,300757.SZ,심천(선강퉁) 증권거래소,20230331,20230331
137,002938,002938.SZ,심천(선강퉁) 증권거래소,20230331,20230331
138,300894,300894.SZ,심천(선강퉁) 증권거래소,20230331,20230331
140,300759,300759.SZ,심천(선강퉁) 증권거래소,20230331,20230331
141,300751,300751.SZ,심천(선강퉁) 증권거래소,20230331,20230331
142,300775,300775.SZ,심천(선강퉁) 증권거래소,20230331,20230331
143,605183,605183.SS,상해(후강퉁) 증권거래소,20230331,20230331
144,603121,603121.SS,상해(후강퉁) 증권거래소,20230331,20230331
145,002941,002941.SZ,심천(선강퉁) 증권거래소,20230331,20230331
147,300748,300748.SZ,심천(선강퉁) 증권거래소,20230331,20230331
148,300811,300811.SZ,심천(선강퉁) 증권거래소,20230331,20230331
149,603259,603259.SS,상해(후강퉁) 증권거래소,20230331,20230331
150,603915,603915.SS,상해(후강퉁) 증권거래소,20230331,20230331
151,601326,601326.SS,상해(후강퉁) 증권거래소,20230331,20230331
152,301149,301149.SZ,심천(선강퉁) 증권거래소,20230331,20230331
153,301078,301078.SZ,심천(선강퉁) 증권거래소,20230331,20230331
154,003012,003012.SZ,심천(선강퉁) 증권거래소,20230331,20230331
156,688299,688299.SS,상해(후강퉁) 증권거래소,20230331,20230331
157,301031,301031.SZ,심천(선강퉁) 증권거래소,20230331,20230331
158,601002,601002.SS,상해(후강퉁) 증권거래소,20230331,20230331
159,300766,300766.SZ,심천(선강퉁) 증권거래소,20230331,20230331
160,300891,300891.SZ,심천(선강퉁) 증권거래소,20230331,20230331
161,603138,603138.SS,상해(후강퉁) 증권거래소,20230331,20230331
163,002756,002756.SZ,심천(선강퉁) 증권거래소,20230331,20230331
