i,etf,코드,이름,내용,
8834,,SOXL,Direxion Daily Semiconductor Bull 3X Shares,
8835,etf,SOXQ,Invesco PHLX Semiconductor ETF,
8836,etf,SOXQ,Invesco PHLX Semiconductor ETF,
8837,etf,SOXX,iShares Semiconductor ETF,
8838,etf,SOXX,iShares Semiconductor ETF,
8840,,SP,SP 플러스,
8844,etf,SPBC,Simplify US Equity PLUS GBTC ETF,
8845,etf,SPBC,Simplify US Equity PLUS GBTC ETF,
8846,etf,SPC,CrossingBridge Pre-Merger SPAC ETF,
8847,etf,SPC,CrossingBridge Pre-Merger SPAC ETF,
8849,etf,SPCX,SPAC and New Issue ETF,
8850,etf,SPCZ,RiverNorth Enhanced Pre-Merger SPAC ETF,
8851,etf,SPD,Simplify US Equity Plus Downside Convexity ETF,
8852,etf,SPD,Simplify US Equity Plus Downside Convexity ETF,
8853,etf,SPDV,Aam S&P 500 High Dividend Value ETF,
8854,etf,SPDV,Aam S&P 500 High Dividend Value ETF,
8857,etf,SPEM,SPDR Portfolio Emerging Markets ETF,
8858,etf,SPEU,SPDR Portfolio Europe ETF,
8859,etf,SPEU,SPDR Portfolio Europe ETF,
8861,,SPFI,사우스 플레인 파이낸셜,
8864,,SPGI,S&P 글로벌,
8865,,SPGI,S&P 글로벌,
8867,etf,SPHB,Invesco S&P 500 High Beta ETF,
8868,etf,SPHD,Invesco S&P 500 High Div Low Volatility ETF,
8869,etf,SPHD,Invesco S&P 500 High Div Low Volatility ETF,
8871,etf,SPHY,SPDR Portfolio High Yield Bond ETF,
8873,etf,SPIB,SPDR Portfolio Intermediate Term Corporate Bd ETF,
8874,etf,SPIP,SPDR Portfolio TIPS ETF,
8875,etf,SPIP,SPDR Portfolio TIPS ETF,
8876,etf,SPKX,ConvexityShares 1x SPIKES Futures ETF,
8877,etf,SPKX,ConvexityShares 1x SPIKES Futures ETF,
8878,etf,SPLB,SPDR Portfolio Long Term Corporate Bond ETF,
8879,etf,SPLB,SPDR Portfolio Long Term Corporate Bond ETF,
8883,etf,SPLV,Invesco S&P 500 Low Volatility ETF,
8885,etf,SPMD,SPDR Portfolio S&P 400 Mid Cap ETF,
8887,etf,SPMV,Invesco S&P 500 Minimum Variance ETF,
8888,etf,SPMV,Invesco S&P 500 Minimum Variance ETF,
8898,etf,SPRE,SP Funds S&P Global REIT Sharia ETF,
8900,,SPRO,스페로 테라퓨틱스,
8901,,SPRO,스페로 테라퓨틱스,
8902,,SPRO,스페로 테라퓨틱스,
8905,etf,SPSK,SP Funds Dow Jones Global Sukuk ETF,
8906,etf,SPSK,SP Funds Dow Jones Global Sukuk ETF,
8909,etf,SPTL,SPDR Portfolio Long Term Treasury ETF,
8910,etf,SPTM,SPDR Portfolio S&P 1500 Composite Stock Market ETF,
8911,etf,SPTM,SPDR Portfolio S&P 1500 Composite Stock Market ETF,
8912,etf,SPTS,SPDR Portfolio Short Term Treasury ETF,
8913,etf,SPTS,SPDR Portfolio Short Term Treasury ETF,
8914,etf,SPUS,SP Funds S&P 500 Sharia Industry Exclusions ETF,
8915,etf,SPUU,Direxion Daily S&P 500 Bull 2X Shares ETF,
8916,etf,SPVM,Invesco S and P 500 Value with Momentum ETF,
8917,etf,SPVU,Invesco S&P 500 Enhanced Value ETF,
8919,,SPWH,스포츠맨스 웨어하우스 홀딩스,
8922,etf,SPXE,ProShares S&P 500 Ex-Energy ETF,
8923,,SPXL,Direxion Daily S&P 500 Bull 3X Shares,
8924,,SPXL,Direxion Daily S&P 500 Bull 3X Shares,
8925,etf,SPXS,Direxion Daily S&P 500 Bear 3X Shares ETF,
8926,etf,SPXS,Direxion Daily S&P 500 Bear 3X Shares ETF,
8927,,SPXU,ProShares UltraPro Short S&P500,
8928,,SPXU,ProShares UltraPro Short S&P500,
8930,,SPXX,Nuveen S&P 500 Dynamic Overwrite Closed End Fund,
8932,etf,SPYD,SPDR Portfolio S&P 500 High Dividend ETF,
8933,etf,SPYD,SPDR Portfolio S&P 500 High Dividend ETF,
8934,etf,SPYD,SPDR Portfolio S&P 500 High Dividend ETF,
8935,etf,SPYV,SPDR Portfolio S&P 500 Value ETF,
8936,etf,SPYV,SPDR Portfolio S&P 500 Value ETF,
8938,,SQ,블록,
8944,,SQM,소시에다드 퀴미카 시리즈 B ADR,
8958,etf,SRET,Global X SuperDividend REIT ETF,
8962,etf,SRHQ,SRH US Quality ETF,
8963,etf,SRHQ,SRH US Quality ETF,
8965,etf,SRLN,SPDR Blackstone Senior Loan ETF,
8966,etf,SROI,Calamos Antetokounmpo Global Sustainable Eq ETF,
8969,,SRS,ProShares UltraShort Real Estate,
8970,,SRS,ProShares UltraShort Real Estate,
8972,,SRTS,,
8974,,SRVR,Pacer Data & Infrastructure RE,
8976,,SRZN,서로젠,
8980,etf,SSFI,Day Hagan/Ned Davis Research Smrt Sect Fxd Inc ETF,
8981,etf,SSG,ProShares UltraShort Semiconductors ETF,
8983,,SSIC,실버 스바이크 인베스트먼트,
8985,etf,SSLY,Syntax Stratified SmallCap ETF,
8988,,SSO,ProShares Ultra S&P500,
8990,etf,SSPX,Janus Henderson US Sustainable Equity ETF,
8991,etf,SSPY,Syntax Stratified LargeCap ETF,
8993,,SSRM,SSR 마이닝,
8999,etf,SSUS,Day Hagan/Ned Davis Research Smart Sector ETF,
