i,이름, 코드, 거래소, koscom_day, naver_day
387,앱토스 바이오사이언시스,APTO.O,나스닥 증권거래소,20230331,20230331
388,앱티브,APTV.K,뉴욕 거래소,20230331,20230331
389,압티보 테라퓨틱스,APVO.O,나스닥 증권거래소,20230331,20230331
390,아시아 퍼시픽 와이어 & 케이블,APWC.O,나스닥 증권거래소,20221231,20221231
391,에이피엑스 애퀴지션 I,APXI.O,나스닥 증권거래소,20230331,20230331
392,에이픽스 메디컬,APYX.O,나스닥 증권거래소,20230331,20230331
393,아쿠아바운티 테크놀로지스,AQB.O,나스닥 증권거래소,20230331,20230331
394,아쿠아 메탈스,AQMS.O,나스닥 증권거래소,20230331,20230331
395,알곤퀸 파워 & 유틸리티,AQN.TO,뉴욕 거래소,20230331,20230331
397,아쿠아론 애퀴지션,AQU.O,나스닥 증권거래소,20230331,20230331
398,앤테로 리소스,AR,뉴욕 거래소,20230331,20230331
400,아라바이브,ARAV.O,나스닥 증권거래소,20230331,20230331
401,애큐레이,ARAY.O,나스닥 증권거래소,20230331,20230331
403,ARB IOT 그룹,ARBB.O,나스닥 증권거래소,20220630,20220630
404,아브 로보틱스,ARBE.O,나스닥 증권거래소,20230331,20230331
405,에퀴 애퀴지션,ARBG.O,나스닥 증권거래소,20230331,20230331
406,아르고 블록체인 ADR,ARBK.O,나스닥 증권거래소,20230331,20230331
407,ARC 도큐먼트 솔루션스,ARC,뉴욕 거래소,20230331,20230331
408,아크베스트,ARCB.O,나스닥 증권거래소,20230331,20230331
409,아레스 캐피탈,ARCC.O,나스닥 증권거래소,20230331,20230331
410,아르코 플랫폼,ARCE.O,나스닥 증권거래소,20230331,20230331
411,아치 리소시스,ARCH.K,뉴욕 거래소,20230331,20230331
412,아르코스 도라도스 홀딩스,ARCO.K,뉴욕 거래소,20230331,20230331
413,아크투루스 테라퓨틱스 홀딩스,ARCT.O,나스닥 증권거래소,20230331,20230331
414,Ares Dynamic Credit Allocation Fund Inc,ARDC.K,뉴욕 거래소,20221231,20221231
415,아리디스 파머수티컬스,ARDS.O,나스닥 증권거래소,20230331,20230331
416,아델릭스,ARDX.O,나스닥 증권거래소,20230331,20230331
417,알렉산드리아 리얼 에스테이트 에퀴티,ARE,뉴욕 거래소,20230331,20230331
418,아메리칸 레블 홀딩스,AREB.O,나스닥 증권거래소,20230331,20230331
419,아메리칸 리소스,AREC.O,나스닥 증권거래소,20230331,20230331
420,아레나 그룹 홀딩스,AREN.K,아멕스 증권거래소,20230331,20230331
421,아레스 매니지먼트,ARES.K,뉴욕 거래소,20230331,20230331
422,아르고 그룹 인터내셔널 홀딩스,ARGO.K,뉴욕 거래소,20230331,20230331
424,아르하우스,ARHS.O,나스닥 증권거래소,20230331,20230331
425,아폴로 커머셜 리얼에스테이트 파이낸스,ARI,뉴욕 거래소,20230331,20230331
426,애리스 워터 솔루션스,ARIS.K,뉴욕 거래소,20230331,20230331
427,애리스 애퀴지션,ARIZ.O,나스닥 증권거래소,20230331,20230331
428,아르코,ARKO.O,나스닥 증권거래소,20230331,20230331
429,아크 레스토란츠,ARKR.O,나스닥 증권거래소,20230401,20230401
430,아메리칸 리얼티 인베스터스,ARL,뉴욕 거래소,20230331,20230331
431,아를로 테크놀러지,ARLO.K,뉴욕 거래소,20230402,20230402
432,Alliance Resource Partners Units,ARLP.O,나스닥 증권거래소,20230331,20230331
433,아라마크,ARMK.K,뉴욕 거래소,20230331,20230331
434,아마타 파마슈티컬스,ARMP.K,아멕스 증권거래소,20230331,20230331
435,알코닉(피츠버그),ARNC.K,뉴욕 거래소,20230331,20230331
436,아크록,AROC.K,뉴욕 거래소,20230331,20230331
437,애로우 파이낸셜,AROW.O,나스닥 증권거래소,20221231,20221231
438,아르킷 퀀텀,ARQQ.O,나스닥 증권거래소,20230331,20230331
439,아커티스 바이오테라퓨틱스,ARQT.O,나스닥 증권거래소,20230331,20230331
440,아머 레지던셜 리츠,ARR,뉴욕 거래소,20230331,20230331
441,애로우루트 애퀴지션,ARRW.O,나스닥 증권거래소,20230331,20230331
442,어레이 테크놀로지스,ARRY.O,나스닥 증권거래소,20230331,20230331
443,아르테미스 스트레터직 인베스트,ARTE.O,나스닥 증권거래소,20230331,20230331
444,아르텔로 바이오사이언스,ARTL.O,나스닥 증권거래소,20230331,20230331
445,아르테시안 리소시스,ARTNA.O,나스닥 증권거래소,20230331,20230331
446,아츠 웨이 매뉴팩처링,ARTW.O,나스닥 증권거래소,20230228,20230228
448,아르비나스,ARVN.O,나스닥 증권거래소,20230331,20230331
449,애로우 일렉트로닉스,ARW,뉴욕 거래소,20230401,20230401
450,애로우헤드 파마슈티컬스,ARWR.O,나스닥 증권거래소,20230331,20230331
451,ARYA 사이언시스 애퀴지션 IV,ARYD.O,나스닥 증권거래소,20230331,20230331
452,ARYA 사이언시스 애퀴지션 V,ARYE.O,나스닥 증권거래소,20230331,20230331
453,ASA Gold And Precious Metals Limited,ASA,뉴욕 거래소,20221130,20221130
454,센더스 디스트리뷰이드로라 ADR,ASAI.K,뉴욕 거래소,20230331,20230331
455,아사나,ASAN.K,뉴욕 거래소,20230430,20230430
456,어소시에이티드 뱅크코프,ASB,뉴욕 거래소,20230331,20230331
457,아드모어 쉬핑,ASC,뉴욕 거래소,20230331,20230331
458,에이 스팩 I 애퀴지션,ASCA.O,나스닥 증권거래소,20230331,20230331
459,에이 스팩 II 애퀴지션,ASCB.O,나스닥 증권거래소,20230331,20230331
460,abrdn Global Infrastructure Income Fund,ASGI.K,뉴욕 거래소,20230331,20230331
461,ASGN,ASGN.K,뉴욕 거래소,20230331,20230331
462,애쉬랜드,ASH,뉴욕 거래소,20230331,20230331
463,어드밴식스,ASIX.K,뉴욕 거래소,20230331,20230331
465,아슬란 파마슈티컬스 ADR,ASLN.O,나스닥 증권거래소,20220331,20220331
466,아비노 실버 & 골드 마인스,ASM,아멕스 증권거래소,20230331,20230331
467,어셈블리 바이오사이언시스,ASMB.O,나스닥 증권거래소,20230331,20230331
468,ASML 홀딩 ADR,ASML.O,나스닥 증권거래소,20230402,20230402
469,어센디스 파마 ADR,ASND.O,나스닥 증권거래소,20230331,20230331
470,악텔리스 네트웍스,ASNS.O,나스닥 증권거래소,20230331,20230331
471,아카데미 스포츠 앤 아웃도어스,ASO.O,나스닥 증권거래소,20230429,20230429
472,애브리 SPAC I,ASPA.O,나스닥 증권거래소,20230331,20230331
474,ASP 아이소토프,ASPI.O,나스닥 증권거래소,20230331,20230331
475,아스펜 에어로젤,ASPN.K,뉴욕 거래소,20230331,20230331
476,알티소스 포트폴리오 솔루션스,ASPS.O,나스닥 증권거래소,20230331,20230331
477,그루포 에어로포르투아리오 수레스테 ADR,ASR,뉴욕 거래소,20230331,20230331
478,어셋티오 홀딩스,ASRT.O,나스닥 증권거래소,20230331,20230331
479,아메리서브 파이낸셜,ASRV.O,나스닥 증권거래소,20230331,20230331
480,애셋 엔티티즈,ASST.O,나스닥 증권거래소,20230331,20230331
481,애스트로테크,ASTC.O,나스닥 증권거래소,20230331,20230331
482,아스텍 인더스트리스,ASTE.O,나스닥 증권거래소,20230331,20230331
483,어센트 솔라 테크놀로지스,ASTI.O,나스닥 증권거래소,20230331,20230331
484,알고마 스틸 그룹,ASTL.O,나스닥 증권거래소,20221231,20221231
485,아스트라 스페이스,ASTR.O,나스닥 증권거래소,20230331,20230331
486,AST 스페이스모바일,ASTS.O,나스닥 증권거래소,20230331,20230331
487,어슈어 소프트웨어,ASUR.O,나스닥 증권거래소,20230331,20230331
488,ASE 테크놀로지 홀딩 ADR,ASX,뉴욕 거래소,20230331,20230331
489,에이센서스 서지컬,ASXC.K,아멕스 증권거래소,20230331,20230331
490,암테크 시스템즈,ASYS.O,나스닥 증권거래소,20230331,20230331
491,ATAI 라이프 사이언시스,ATAI.O,나스닥 증권거래소,20230331,20230331
492,오로라 테크놀로지 애퀴지션,ATAK.O,나스닥 증권거래소,20230331,20230331
493,알티마 애퀴지션 III,ATAQ.K,뉴욕 거래소,20230331,20230331
494,어투어 라이프 스타일 홀딩스 ADR,ATAT.O,나스닥 증권거래소,20230331,20230331
495,알파텍 홀딩스,ATEC.O,나스닥 증권거래소,20230331,20230331
496,아테나 테크놀로지 애퀴지션 II,ATEK.K,뉴욕 거래소,20230331,20230331
497,A10 네트웍스,ATEN.K,뉴욕 거래소,20230331,20230331
498,아테리안,ATER.O,나스닥 증권거래소,20230331,20230331
499,안테릭스,ATEX.O,나스닥 증권거래소,20230331,20230331
500,애드탈렘 글로벌 에듀케이션,ATGE.K,뉴욕 거래소,20230331,20230331
501,아티라 파머,ATHA.O,나스닥 증권거래소,20230331,20230331
502,알테리티 테라퓨틱스 ADR,ATHE.O,나스닥 증권거래소,20221231,20221231
503,오토홈 ADR,ATHM.K,뉴욕 거래소,20230331,20230331
504,애더시스,ATHX.O,나스닥 증권거래소,20230331,20230331
505,ATI,ATI,뉴욕 거래소,20230331,20230331
507,ATI 피지컬 테라피,ATIP.K,뉴욕 거래소,20230331,20230331
508,앳코어,ATKR.K,뉴욕 거래소,20230331,20230331
509,아틀란티쿠스 홀딩스,ATLC.O,나스닥 증권거래소,20230331,20230331
510,에임스 내셔널,ATLO.O,나스닥 증권거래소,20230331,20230331
511,아틀라스 리튬,ATLX.O,나스닥 증권거래소,20230331,20230331
512,알파타임 애퀴지션,ATMC.O,나스닥 증권거래소,20230331,20230331
513,아트무스 필트레이션 테크놀로지스,ATMU.K,뉴욕 거래소,20230331,20230331
514,알파베스트 애퀴지션,ATMV.O,나스닥 증권거래소,20230331,20230331
515,180 라이프 사이언시스,ATNF.O,나스닥 증권거래소,20230331,20230331
516,ATN 인터내셔널,ATNI.O,나스닥 증권거래소,20230331,20230331
517,악티늄 파마슈티컬스,ATNM.K,아멕스 증권거래소,20230331,20230331
518,애트모스 에너지,ATO,뉴욕 거래소,20230331,20230331
519,아토메라,ATOM.O,나스닥 증권거래소,20230331,20230331
520,아토사 테라퓨틱스,ATOS.O,나스닥 증권거래소,20230331,20230331
522,아타라 바이오테라퓨틱스,ATRA.O,나스닥 증권거래소,20230331,20230331
523,아트리큐어,ATRC.O,나스닥 증권거래소,20230331,20230331
524,에이트리언,ATRI.O,나스닥 증권거래소,20230331,20230331
525,아스트로닉스,ATRO.O,나스닥 증권거래소,20230401,20230401
528,아텐토,ATTO.K,뉴욕 거래소,20220930,20220930
530,액티비전 블리자드,ATVI.O,나스닥 증권거래소,20230331,20230331
531,애든택스 그룹,ATXG.O,나스닥 증권거래소,20221231,20221231
532,애버뉴 테라퓨틱스,ATXI.O,나스닥 증권거래소,20230331,20230331
533,아스트리아 테라퓨틱스,ATXS.O,나스닥 증권거래소,20230331,20230331
534,앵글로골드 아샨티 ADR,AU,뉴욕 거래소,20221231,20221231
535,아틀란틱 유니언 뱅크셰어스,AUB,뉴욕 거래소,20230331,20230331
536,어번 내셔널 뱅코프,AUBN.O,나스닥 증권거래소,20230331,20230331
537,오디오코드,AUDC.O,나스닥 증권거래소,20230331,20230331
538,오그메딕스,AUGX.O,나스닥 증권거래소,20230331,20230331
539,오스아이디,AUID.O,나스닥 증권거래소,20230331,20230331
541,골든 미네랄스,AUMN.K,아멕스 증권거래소,20230331,20230331
542,오리니아 파마슈티컬스,AUPH.O,나스닥 증권거래소,20230331,20230331
543,오로라 이노베이션,AUR.O,나스닥 증권거래소,20230331,20230331
544,오라 바이오사이언시스,AURA.O,나스닥 증권거래소,20230331,20230331
545,오로라 애퀴지션,AURC.O,나스닥 증권거래소,20230331,20230331
546,오스틴 골드,AUST.K,아멕스 증권거래소,20221231,20221231
548,오토러스 테라퓨틱스 ADR,AUTL.O,나스닥 증권거래소,20230331,20230331
549,아우디아,AUUD.O,나스닥 증권거래소,20221231,20221231
550,어플라이드 UV,AUVI.O,나스닥 증권거래소,20230331,20230331
551,아비스타,AVA,뉴욕 거래소,20230331,20230331
553,그루포 아발 악시오네스 이 발로 ADR,AVAL.K,뉴욕 거래소,20230331,20230331
554,에어로바이런먼트,AVAV.O,나스닥 증권거래소,20230128,20230128
555,아발론베이 커뮤니티,AVB,뉴욕 거래소,20230331,20230331
556,아메리칸 뱅가드,AVD,뉴욕 거래소,20230331,20230331
558,애비드익스체인지 홀딩스,AVDX.O,나스닥 증권거래소,20230331,20230331
559,브로드컴,AVGO.O,나스닥 증권거래소,20230430,20230430
560,아빙거,AVGR.O,나스닥 증권거래소,20230331,20230331
561,아카리 벤처스 홀딩스 I,AVHI.O,나스닥 증권거래소,20230331,20230331
563,아테아 파마슈티컬스,AVIR.O,나스닥 증권거래소,20230331,20230331
564,아바노스 메디컬,AVNS.K,뉴욕 거래소,20230331,20230331
565,애비엔트,AVNT.K,뉴욕 거래소,20230331,20230331
566,아비아트 네트웍스,AVNW.O,나스닥 증권거래소,20230331,20230331
567,미션 프로듀스,AVO.O,나스닥 증권거래소,20230430,20230430
568,애비포인트,AVPT.O,나스닥 증권거래소,20230331,20230331
569,아브로바이오,AVRO.O,나스닥 증권거래소,20230331,20230331
570,에이브이넷,AVT.O,나스닥 증권거래소,20230401,20230401
571,아반택스,AVTA.O,나스닥 증권거래소,20230331,20230331
572,에어로베이트 테라퓨틱스,AVTE.O,나스닥 증권거래소,20230331,20230331
573,어밴터,AVTR.K,뉴욕 거래소,20230331,20230331
574,아발로 테라퓨틱스,AVTX.O,나스닥 증권거래소,20230331,20230331
575,애너벡스 라이프 사이언시스,AVXL.O,나스닥 증권거래소,20230331,20230331
576,에이버리 데니슨,AVY,뉴욕 거래소,20230401,20230401
577,아스피라 우먼 헬스,AWH.O,나스닥 증권거래소,20230331,20230331
578,암스트롱 월드 인더스트리스,AWI,뉴욕 거래소,20230331,20230331
580,아메리칸 워터 웍스,AWK,뉴욕 거래소,20230331,20230331
581,아메리칸 스테이츠 워터,AWR,뉴욕 거래소,20230331,20230331
582,어웨어,AWRE.O,나스닥 증권거래소,20230331,20230331
583,아발론 홀딩스,AWX,아멕스 증권거래소,20230331,20230331
584,액소스 파이낸셜,AX,뉴욕 거래소,20230331,20230331
585,엑셀러레이트 다이아그노스틱스,AXDX.O,나스닥 증권거래소,20230331,20230331
586,옥소젠,AXGN.O,나스닥 증권거래소,20230331,20230331
587,아메리칸 액슬 & 매뉴팩처링 홀딩스,AXL,뉴욕 거래소,20230331,20230331
588,악셀라 헬스,AXLA.O,나스닥 증권거래소,20230331,20230331
589,악소닉스,AXNX.O,나스닥 증권거래소,20230331,20230331
590,액손 엔터프라이스,AXON.O,나스닥 증권거래소,20230331,20230331
591,아메리칸 익스프레스,AXP,뉴욕 거래소,20230331,20230331
592,앰렙,AXR,뉴욕 거래소,20230131,20230131
593,액시스 캐피털 홀딩스,AXS,뉴욕 거래소,20230331,20230331
594,액섬 테라퓨틱스,AXSM.O,나스닥 증권거래소,20230331,20230331
595,엑솔타 코팅 시스템즈,AXTA.K,뉴욕 거래소,20230331,20230331
596,AXT,AXTI.O,나스닥 증권거래소,20230331,20230331
597,아틀란티카 서스테인너블 인프라스트럭처,AY.O,나스닥 증권거래소,20230331,20230331
598,어큐이티 브랜즈,AYI,뉴욕 거래소,20230228,20230228
599,에이로,AYRO.O,나스닥 증권거래소,20230331,20230331
600,아이투 바이오파마,AYTU.O,나스닥 증권거래소,20230331,20230331
601,알테릭스,AYX,뉴욕 거래소,20230331,20230331
602,A2Z 스마트 테크놀로지스,AZ.V,나스닥 증권거래소,20230331,20230331
603,아제크,AZEK.K,뉴욕 거래소,20230331,20230331
604,아스트라제네카 ADR,AZN.O,나스닥 증권거래소,20230331,20230331
605,오토존,AZO,뉴욕 거래소,20230506,20230506
606,애스펜 테크놀로지,AZPN.O,나스닥 증권거래소,20230331,20230331
609,아줄 ADR,AZUL.K,뉴욕 거래소,20230331,20230331
610,아지요 바이오로직스,AZYO.O,나스닥 증권거래소,20230331,20230331
611,AZZ,AZZ,뉴욕 거래소,20230228,20230228
612,반즈 그룹,B,뉴욕 거래소,20230331,20230331
613,보잉,BA,뉴욕 거래소,20230331,20230331
614,알리바바 그룹 홀딩스 ADR,BABA.K,뉴욕 거래소,20230331,20230331
615,뱅크오브아메리카,BAC,뉴욕 거래소,20230331,20230331
616,베렌슨 애퀴지션 I,BACA.K,아멕스 증권거래소,20230331,20230331
617,IMAC 홀딩스,BACK.O,나스닥 증권거래소,20230331,20230331
619,베이퍼스트 파이낸셜,BAFN.O,나스닥 증권거래소,20230331,20230331
620,부즈 앨런 해밀턴 홀딩,BAH,뉴욕 거래소,20230331,20230331
621,브라스켐 ADR,BAK,뉴욕 거래소,20230331,20230331
622,볼,BALL.K,뉴욕 거래소,20230331,20230331
623,발리스,BALY.K,뉴욕 거래소,20230331,20230331
624,브룩필드 애셋 매니지먼트,BAM,뉴욕 거래소,20230331,20230331
625,캘리포니아 은행,BANC.K,뉴욕 거래소,20230331,20230331
626,밴드위스,BAND.O,나스닥 증권거래소,20230331,20230331
627,뱅크퍼스트,BANF.O,나스닥 증권거래소,20230331,20230331
628,CBL 인터내셔널,BANL.O,나스닥 증권거래소,20221231,20221231
629,배너,BANR.O,나스닥 증권거래소,20230331,20230331
630,애로우마크 파이낸셜,BANX.O,나스닥 증권거래소,20221231,20221231
631,바오셩 미디어 그룹 홀딩스,BAOS.O,나스닥 증권거래소,20221231,20221231
633,Barclays PLC ADR,BARC.L,뉴욕 거래소,20230331,20230331
634,바크,BARK.K,뉴욕 거래소,20230331,20230331
635,카우치베이스,BASE.O,나스닥 증권거래소,20230430,20230430
637,바탈리온 오일,BATL.K,아멕스 증권거래소,20230331,20230331
639,박스터 인터내셔널,BAX,뉴욕 거래소,20230331,20230331
640,블랙베리,BB,뉴욕 거래소,20230228,20230228
641,빅베어 에이아이 홀딩스,BBAI.K,뉴욕 거래소,20230331,20230331
643,콘크리트 펌핑 홀딩스,BBCP.O,나스닥 증권거래소,20230430,20230430
645,베어링스 BDC,BBDC.K,뉴욕 거래소,20230331,20230331
647,비슬리 브로드캐스트 그룹,BBGI.O,나스닥 증권거래소,20230331,20230331
648,빈코 벤쳐,BBIG.O,나스닥 증권거래소,20220930,20220930
649,브릿지바이오 파머,BBIO.O,나스닥 증권거래소,20230331,20230331
650,본 바이올로직스,BBLG.O,나스닥 증권거래소,20230331,20230331
651,바빌론 홀딩스,BBLN.K,뉴욕 거래소,20230331,20230331
652,BlackRock Taxable Municipal Bond Trust,BBN,뉴욕 거래소,20221231,20221231
653,바렛 비지니스 서비스,BBSI.O,나스닥 증권거래소,20230331,20230331
654,브룩필드 비즈니스,BBUC.TO,뉴욕 거래소,20230331,20230331
656,방코 빌바오 비스카야 아르헨타리아 ADR,BBVA.K,뉴욕 거래소,20230331,20230331
657,빌드어베어 워크숍,BBW,뉴욕 거래소,20230429,20230429
658,배스 앤 바디 웍스,BBWI.K,뉴욕 거래소,20230429,20230429
660,브런스윅,BC,뉴욕 거래소,20230401,20230401
661,바이오아틀라,BCAB.O,나스닥 증권거래소,20230331,20230331
663,BCB 뱅코프,BCBP.O,나스닥 증권거래소,20230331,20230331
665,바이오카디아,BCDA.O,나스닥 증권거래소,20230331,20230331
666,BCE,BCE,뉴욕 거래소,20230331,20230331
667,아트리카,BCEL.O,나스닥 증권거래소,20230331,20230331
668,방코 데 칠레 ADR,BCH,뉴욕 거래소,20230331,20230331
669,브레인스톰 셀 테라퓨틱스,BCLI.O,나스닥 증권거래소,20230331,20230331
670,베이컴,BCML.O,나스닥 증권거래소,20230331,20230331
671,브링크스,BCO,뉴욕 거래소,20230331,20230331
672,브라이트코브,BCOV.O,나스닥 증권거래소,20230331,20230331
673,1895 뱅코프 위스콘신,BCOW.O,나스닥 증권거래소,20230331,20230331
674,발켐,BCPC.O,나스닥 증권거래소,20230331,20230331
675,바이오크리스트 파마슈티컬스,BCRX.O,나스닥 증권거래소,20230331,20230331
676,바클레이즈 ADR,BCS,뉴욕 거래소,20230331,20230331
677,블록체인 코인베스터스 애퀴지션 I,BCSA.O,나스닥 증권거래소,20230331,20230331
678,배인 캐피털 스페셜티 파이낸스,BCSF.K,뉴욕 거래소,20230331,20230331
679,브리아셀 테라퓨틱스,BCT.TO,나스닥 증권거래소,20230430,20230430
680,Bancroft Closed Fund,BCV,아멕스 증권거래소,20230331,20230331
682,바이시클 테라퓨틱스 ADR,BCYC.O,나스닥 증권거래소,20230331,20230331
683,벨던,BDC,뉴욕 거래소,20230402,20230402
684,플래니건스 엔터프라이시스,BDL,아멕스 증권거래소,20230401,20230401
685,브랜디와인 리얼티 트러스트,BDN,뉴욕 거래소,20230331,20230331
687,바이오데식스,BDSX.O,나스닥 증권거래소,20230331,20230331
688,블랙 다이아몬드 테라퓨틱스,BDTX.O,나스닥 증권거래소,20230331,20230331
690,블룸 에너지,BE,뉴욕 거래소,20230331,20230331
691,빔 테라퓨틱스,BEAM.O,나스닥 증권거래소,20230331,20230331
692,하트빔,BEAT.O,나스닥 증권거래소,20230331,20230331
693,비컨 루핑 서플라이,BECN.O,나스닥 증권거래소,20230331,20230331
694,브라이트 스칼러 에듀케이션 ADR,BEDU.K,뉴욕 거래소,20220831,20220831
695,빔 글로벌,BEEM.O,나스닥 증권거래소,20230331,20230331
696,KE 홀딩스 ADR,BEKE.K,뉴욕 거래소,20230331,20230331
697,벨 퓨즈 Class A,BELFA.O,나스닥 증권거래소,20230331,20230331
700,브룩필드 리뉴어블,BEPC.K,뉴욕 거래소,20230331,20230331
702,베리 글로벌 그룹,BERY.K,뉴욕 거래소,20230401,20230401
703,베스트 ADR,BEST.K,뉴욕 거래소,20230331,20230331
704,배터리 퓨처 애퀴지션,BFAC.K,뉴욕 거래소,20230331,20230331
705,브라이트 호라이즌 패밀리 솔루션,BFAM.K,뉴욕 거래소,20230331,20230331
706,뱅크 퍼스트,BFC.O,나스닥 증권거래소,20230331,20230331
707,브레드 파이낸셜 홀딩스,BFH,뉴욕 거래소,20230331,20230331
708,버거파이 인터내셔널,BFI.O,나스닥 증권거래소,20230403,20230403
709,뱅크파이낸셜,BFIN.O,나스닥 증권거래소,20230331,20230331
710,BlackRock Municipal Income Trust,BFK,뉴욕 거래소,20230131,20230131
711,버터플라이 네트워크,BFLY.K,뉴욕 거래소,20230331,20230331
712,불프로그 AI 홀딩스,BFRG.O,나스닥 증권거래소,20230331,20230331
713,바이오프론테라,BFRI.O,나스닥 증권거래소,20230331,20230331
714,솔 센터스,BFS,뉴욕 거래소,20230331,20230331
715,비즈니스 퍼스트 뱅크쉐어스,BFST.O,나스닥 증권거래소,20230331,20230331
717,번지,BG,뉴욕 거래소,20230331,20230331
718,Blackstone Strategic Credit 2027 Term Fund,BGB,뉴욕 거래소,20221231,20221231
719,BGC 파트너스,BGCP.O,나스닥 증권거래소,20230331,20230331
720,빅 5 스포팅 구즈,BGFV.O,나스닥 증권거래소,20230402,20230402
721,버크스 그룹,BGI,아멕스 증권거래소,20220924,20220924
722,베이진 ADR,BGNE.O,나스닥 증권거래소,20230331,20230331
723,버크셔 그레이,BGRY.O,나스닥 증권거래소,20230331,20230331
724,비앤지 푸즈,BGS,뉴욕 거래소,20230401,20230401
725,BGSF,BGSF.K,뉴욕 거래소,20230402,20230402
727,크릭서스 Bh3 애퀴지션,BHAC.O,나스닥 증권거래소,20230331,20230331
728,블루 햇 인터랙티브 엔터테인먼트 테크놀로지,BHAT.O,나스닥 증권거래소,20221231,20221231
729,바 하버 뱅크셰어스,BHB,아멕스 증권거래소,20230331,20230331
731,벤치마크 일렉트로닉스,BHE,뉴욕 거래소,20230331,20230331
732,브라이트하우스 파이낸셜,BHF.O,나스닥 증권거래소,20230331,20230331
733,브라이트 헬스 그룹,BHG,뉴욕 거래소,20230331,20230331
734,벤슨 힐,BHIL.K,뉴욕 거래소,20230331,20230331
735,BlackRock Core Bond Closed Fund,BHK,뉴욕 거래소,20221231,20221231
736,버크셔 힐스 뱅코프,BHLB.K,뉴욕 거래소,20230331,20230331
737,블루락 홈즈 트러스트,BHM,아멕스 증권거래소,20230331,20230331
738,BHP 그룹 ADR,BHP,뉴욕 거래소,20221231,20221231
739,브레이마 호텔 & 리조트,BHR,뉴욕 거래소,20230331,20230331
741,BlackRock Virginia Municipal Bond Closed Fund,BHV,뉴욕 거래소,20230131,20230131
742,바이오헤이븐,BHVN.K,뉴욕 거래소,20230331,20230331
743,Crixus BH3 Acquisition Co,BHa,나스닥 증권거래소,20230331,20230331
744,바이오어피니티 테크놀로지스,BIAF.O,나스닥 증권거래소,20230331,20230331
745,바이두 ADR,BIDU.O,나스닥 증권거래소,20230331,20230331
746,빅 랏츠,BIG,뉴욕 거래소,20230429,20230429
747,빅커머스 홀딩스,BIGC.O,나스닥 증권거래소,20230331,20230331
748,바이오젠,BIIB.O,나스닥 증권거래소,20230331,20230331
749,빌리빌리 ADR,BILI.O,나스닥 증권거래소,20230331,20230331
750,빌 홀딩스,BILL.K,뉴욕 거래소,20230331,20230331
751,비미 인터내셔널 메디컬,BIMI.O,나스닥 증권거래소,20230331,20230331
753,바이오셉트,BIOC.O,나스닥 증권거래소,20230331,20230331
754,바이오레이즈,BIOL.O,나스닥 증권거래소,20230331,20230331
755,비오라 테라퓨틱스,BIOR.O,나스닥 증권거래소,20230331,20230331
756,바이오플러스 애퀴지션,BIOS.O,나스닥 증권거래소,20230331,20230331
757,바이오케레스 크랍 솔루션즈,BIOX.O,나스닥 증권거래소,20230331,20230331
759,브룩필드 인프라스트럭처,BIPC.K,뉴욕 거래소,20221231,20221231
760,올버즈,BIRD.O,나스닥 증권거래소,20230331,20230331
761,BlackRock Multi-Sector Income Trust,BIT,뉴욕 거래소,20221031,20221031
762,바이트 애퀴지션,BITE.K,아멕스 증권거래소,20230331,20230331
763,비트팜즈,BITF.TO,나스닥 증권거래소,20230331,20230331
764,바이오비,BIVI.O,나스닥 증권거래소,20230331,20230331
765,BJ's 홀세일 클럽 홀딩스,BJ,뉴욕 거래소,20230429,20230429
766,블루제이 다이어그노스틱스,BJDX.O,나스닥 증권거래소,20230331,20230331
767,비제이스 레스토랑,BJRI.O,나스닥 증권거래소,20230404,20230404
768,뱅크 오브 뉴욕 멜론,BK,뉴욕 거래소,20230331,20230331
769,블랙락 캐피털 인베스트먼트,BKCC.O,나스닥 증권거래소,20230331,20230331
770,브룩데일 시니어 리빙,BKD,뉴욕 거래소,20230331,20230331
771,버클,BKE,뉴욕 거래소,20230429,20230429
772,블랙 힐스,BKH,뉴욕 거래소,20230331,20230331
773,블랙 나이트,BKI,뉴욕 거래소,20230331,20230331
774,백트 홀딩스,BKKT.K,뉴욕 거래소,20230331,20230331
775,BlackRock Investment Quality Municipal Closed Fund,BKN,뉴욕 거래소,20230131,20230131
776,부킹 홀딩스,BKNG.O,나스닥 증권거래소,20230331,20230331
779,블랙스카이 테크놀로지,BKSY.K,뉴욕 거래소,20230331,20230331
780,BlackRock Income Closed Fund,BKT,뉴욕 거래소,20221231,20221231
781,BK 테크놀러지,BKTI.K,아멕스 증권거래소,20230331,20230331
782,뱅크유나이티드,BKU,뉴욕 거래소,20230331,20230331
783,바이오-키 인터내셔널,BKYI.O,나스닥 증권거래소,20230331,20230331
785,벨뷰 라이프 사이언시스 애퀴지션,BLAC.O,나스닥 증권거래소,20230331,20230331
786,블루 버드,BLBD.O,나스닥 증권거래소,20230401,20230401
787,블랙박스스톡스,BLBX.O,나스닥 증권거래소,20230331,20230331
788,바슈롬,BLCO.K,뉴욕 거래소,20230331,20230331
789,탑빌드,BLD,뉴욕 거래소,20230331,20230331
790,블레이드 에어 모빌리티,BLDE.O,나스닥 증권거래소,20230331,20230331
791,발라드 파워 시스템즈,BLDP.O,나스닥 증권거래소,20230331,20230331
792,빌더스 퍼스트소스,BLDR.K,뉴욕 거래소,20230331,20230331
