i,이름, 코드, 거래소, koscom_day, naver_day
123,TNS홀딩스,TN1.HM,호치민 거래소,20230331,20230331
124,플라스틱 에디티브,PGN.HN,하노이 거래소,20230331,20230331
125,코지 JSC,KOS.HM,호치민 거래소,20230331,20230331
126,꽝찌민훙,GMH.HM,호치민 거래소,20230331,20230331
127,FLC 마이닝 투자 & 자산 관리 JSC,GAB.HM,호치민 거래소,20230331,20230331
128,탄창롱빈,ILB.HM,호치민 거래소,20230331,20230331
129,다이비에트 페인트 그룹,DVG.HN,하노이 거래소,20230331,20230331
130,벤탄고무,BRC.HM,호치민 거래소,20230331,20230331
131,송홍의류,MSH.HM,호치민 거래소,20230331,20230331
132,손하에너지 개발,SHE.HN,하노이 거래소,20230331,20230331
133,남호아물산,NHT.HM,호치민 거래소,20230331,20230331
134,비엣 탄 플라스틱,VTZ.HN,하노이 거래소,20230331,20230331
135,빈호안,VHC.HM,호치민 거래소,20230331,20230331
136,안팟홀딩스,APH.HM,호치민 거래소,20230331,20230331
137,교육지도삽화출한,ECI.HN,하노이 거래소,20230331,20230331
138,BKG 베트남 인베스트먼트,BKG.HM,호치민 거래소,20230331,20230331
139,비치식품,BCF.HN,하노이 거래소,20230331,20230331
140,남부출판교육장비,SMN.HN,하노이 거래소,20230331,20230331
141,리얼 테크 그룹 JSC,KSF.HN,하노이 거래소,20230331,20230331
143,바오응옥 인베스트먼트 프로덕션,BNA.HN,하노이 거래소,20230331,20230331
144,베트남 허브엔푸드,VHE.HN,하노이 거래소,20230331,20230331
145,호앙마이 석재,HMR.HN,하노이 거래소,20230331,20230331
146,끼엔장건설투자자문그룹,CKG.HM,호치민 거래소,20221231,20221231
147,탄쯔엉 디벨롭먼트 앤 컨스트럭션 인베스트먼트,TTA.HM,호치민 거래소,20230331,20230331
148,뚜아띠엔후에 건설,HUB.HM,호치민 거래소,20230331,20230331
149,쯔엉틴에너지투자,TTE.HM,호치민 거래소,20230331,20230331
150,베트남 엔테코,GMA.HN,하노이 거래소,20230331,20230331
151,소나데지 롱 빈 지주회사,SZB.HN,하노이 거래소,20230331,20230331
152,송다컨설팅,SDC.HN,하노이 거래소,20230331,20230331
154,빈투안 농업서비스 JSC,ABS.HM,호치민 거래소,20230331,20230331
155,헝띤인콘스,HTN.HM,호치민 거래소,20230331,20230331
156,JSC 포 텔레콤스 앤 인포매틱스,ICT.HM,호치민 거래소,20230331,20230331
157,안 지아 부동산투자개발공사,AGG.HM,호치민 거래소,20230331,20230331
158,SMC무역투자,SMC.HM,호치민 거래소,20230331,20230331
159,하노이 플라스틱,NHH.HM,호치민 거래소,20230331,20230331
160,HVC 투자기술,HVH.HM,호치민 거래소,20230331,20230331
161,클레버 그룹,ADG.HM,호치민 거래소,20230331,20230331
162,남송하우 석유무역투자 JSC,PSH.HM,호치민 거래소,20230331,20230331
163,바프 베트남 농업,BAF.HM,호치민 거래소,20230331,20230331
164,타이홀딩스 JSC,THD.HN,하노이 거래소,20230331,20230331
165,EVN 파이낸스,EVF.HM,호치민 거래소,20230331,20230331
166,안 쿠옹 우드 워킹,ACG.HM,호치민 거래소,20230331,20230331
167,피코맷 플라스틱,PCH.HN,하노이 거래소,20230331,20230331
168,타이응우옌 국제 병원,TNH.HM,호치민 거래소,20221231,20221231
169,베트남 약재,DVM.HN,하노이 거래소,20230331,20230331
171,비나밀크,VNM.HM,호치민 거래소,20221231,20221231
172,응에띤 항구,NAP.HN,하노이 거래소,20230331,20230331
173,사콤개발투자,SAM.HM,호치민 거래소,20221231,20221231
174,게마뎁트,GMD.HM,호치민 거래소,20230331,20230331
175,비엔스틸 비카사 JSC,VCA.HM,호치민 거래소,20230331,20230331
176,비비카,BBC.HM,호치민 거래소,20230331,20230331
177,IDICO컨설팅,INC.HN,하노이 거래소,20230331,20230331
178,키도그룹,KDC.HM,호치민 거래소,20230331,20230331
179,하시스코,HAS.HM,호치민 거래소,20230331,20230331
180,페트롤리멕스건설,PEN.HN,하노이 거래소,20230331,20230331
181,트란시멕스,TMS.HM,호치민 거래소,20230331,20230331
182,송홍건설,ICG.HN,하노이 거래소,20230331,20230331
183,페트폴리멕스기계,PMS.HN,하노이 거래소,20230331,20230331
184,VTC텔레콤,VTC.HN,하노이 거래소,20230331,20230331
185,비셈빔손포장,BPC.HN,하노이 거래소,20230331,20230331
186,사비멕스,SAV.HM,호치민 거래소,20230331,20230331
187,티엔남무역,TNA.HM,호치민 거래소,20221231,20221231
188,사이공호텔,SGH.HN,하노이 거래소,20230331,20230331
189,다나메코메디컬,DNM.HN,하노이 거래소,20230331,20230331
190,따야전선케이블,TYA.HM,호치민 거래소,20230331,20230331
191,밀리터리뱅크,MBB.HM,호치민 거래소,20230331,20230331
192,하롱통조림,CAN.HN,하노이 거래소,20230331,20230331
193,빈탄무역,GIL.HM,호치민 거래소,20230331,20230331
194,빈손송힌수력,VSH.HM,호치민 거래소,20230331,20230331
195,호치민인프라투자,CII.HM,호치민 거래소,20230331,20230331
196,람타오비료,LAS.HN,하노이 거래소,20230331,20230331
197,코메코,COM.HM,호치민 거래소,20230331,20230331
198,빈민플라스틱,BMP.HM,호치민 거래소,20230331,20230331
199,호아안,DHA.HM,호치민 거래소,20230331,20230331
201,하파코그룹,HAP.HM,호치민 거래소,20230331,20230331
202,마리나하노이,MHC.HM,호치민 거래소,20230331,20230331
203,부동산11,D11.HN,하노이 거래소,20230331,20230331
204,롱안식품,LAF.HM,호치민 거래소,20230331,20230331
205,허드랜드부동산,HLD.HN,하노이 거래소,20230331,20230331
206,니히엡,NHC.HN,하노이 거래소,20230331,20230331
207,프엉남컬처럴,PNC.HM,호치민 거래소,20230331,20230331
208,사이공연료,SFC.HM,호치민 거래소,20221231,20221231
209,송다도시공단개발,SJS.HM,호치민 거래소,20230331,20230331
210,반랑기술개발,VLA.HN,하노이 거래소,20230331,20230331
211,남부종묘,SSC.HM,호치민 거래소,20230331,20230331
212,사장무역,SGC.HN,하노이 거래소,20230331,20230331
213,사이공트엉띤은행,STB.HM,호치민 거래소,20230331,20230331
214,베트남전력개발,VPD.HM,호치민 거래소,20230331,20230331
215,탄탄,TTC.HN,하노이 거래소,20230331,20230331
216,사오 마이 비엣 투자개발,UNI.HN,하노이 거래소,20230331,20230331
217,하티엔운수,HTV.HM,호치민 거래소,20230331,20230331
218,비셈붓손포장,BBS.HN,하노이 거래소,20230331,20230331
219,도안싸항구,DXP.HN,하노이 거래소,20230331,20230331
220,파라이화력발전,PPC.HM,호치민 거래소,20230331,20230331
221,탁바수력발전,TBC.HM,호치민 거래소,20230331,20230331
222,뚱쿠앙산업,TKU.HN,하노이 거래소,20230331,20230331
223,베트남국립재보험,VNR.HN,하노이 거래소,20230331,20230331
224,랑동플라스틱,RDP.HM,호치민 거래소,20230331,20230331
225,하이드엉펌프,CTB.HN,하노이 거래소,20230331,20230331
226,황안자라이,HAG.HM,호치민 거래소,20230331,20230331
227,송다무역,STP.HN,하노이 거래소,20230331,20230331
228,알타,ALT.HN,하노이 거래소,20230331,20230331
229,베트남 수출입 건설 JSC,VCG.HM,호치민 거래소,20230331,20230331
230,비나코넥스2,VC2.HN,하노이 거래소,20230331,20230331
231,바오베트남증권,BVS.HN,하노이 거래소,20230331,20230331
232,아시아 커머셜,ACB.HM,호치민 거래소,20230331,20230331
233,깟로이,CLC.HM,호치민 거래소,20230331,20230331
235,딴따오인베스트,ITA.HM,호치민 거래소,20230331,20230331
236,사이공 하노이 상업합동주식은행,SHB.HM,호치민 거래소,20230331,20230331
237,빅엠 하티엔 시멘트,HT1.HM,호치민 거래소,20230331,20230331
238,람손제당,LSS.HM,호치민 거래소,20230331,20230331
239,바오민보험,BMI.HM,호치민 거래소,20230331,20230331
240,베트남수출입은행,EIB.HM,호치민 거래소,20230331,20230331
241,타이세라,TCR.HM,호치민 거래소,20230331,20230331
242,사이공통신기술,SGT.HM,호치민 거래소,20230331,20230331
243,동푸고무,DPR.HM,호치민 거래소,20230331,20230331
244,페트폴리멕스가스,PGC.HM,호치민 거래소,20230331,20230331
245,비셈붓손시멘트,BTS.HN,하노이 거래소,20230331,20230331
246,아이멕스팜제약,IMP.HM,호치민 거래소,20230331,20230331
247,비엣탕,TVT.HM,호치민 거래소,20230331,20230331
248,티엔퐁플라스틱,NTP.HN,하노이 거래소,20230331,20230331
250,사이공증권,SSI.HM,호치민 거래소,20230331,20230331
251,투득주택개발,TDH.HM,호치민 거래소,20230331,20230331
252,CMC투자,CMC.HN,하노이 거래소,20230331,20230331
253,심코송다,SDA.HN,하노이 거래소,20230331,20230331
254,람동광물건축재료,LBM.HM,호치민 거래소,20230331,20230331
255,송다10,SDT.HN,하노이 거래소,20230331,20230331
256,남무수력발전,HJS.HN,하노이 거래소,20230331,20230331
257,비나코민방단,TVD.HN,하노이 거래소,20230331,20230331
258,PV시추,PVD.HM,호치민 거래소,20230331,20230331
259,송다개발,SIC.HN,하노이 거래소,20230331,20230331
260,송다5,S55.HN,하노이 거래소,20230331,20230331
261,송다99,S99.HN,하노이 거래소,20230331,20230331
262,I캐피탈 인베스트먼트,PTC.HM,호치민 거래소,20230331,20230331
263,호치민출판교육장비,STC.HN,하노이 거래소,20230331,20230331
264,송다9,SD9.HN,하노이 거래소,20230331,20230331
265,사이공서비스,SVC.HM,호치민 거래소,20230331,20230331
266,팬퍼시픽그룹,PAN.HM,호치민 거래소,20230331,20230331
267,PV남서비료화학,PSW.HN,하노이 거래소,20230331,20230331
268,송다6,SD6.HN,하노이 거래소,20230331,20230331
269,동찌에우 비글라세라,DTC.HN,하노이 거래소,20230331,20230331
270,송다5,SD5.HN,하노이 거래소,20230331,20230331
271,비나코민누이베오,NBC.HN,하노이 거래소,20230331,20230331
272,BDC베트남투자,MCO.HN,하노이 거래소,20230331,20230331
273,비나코넥스3,VC3.HN,하노이 거래소,20230331,20230331
274,사포코식품,SAF.HN,하노이 거래소,20230331,20230331
275,훙하우농업,SJ1.HN,하노이 거래소,20230331,20230331
276,칸호아전력,KHP.HM,호치민 거래소,20230331,20230331
277,빈딘광물,BMC.HM,호치민 거래소,20230331,20230331
278,다낭교과서,DAE.HN,하노이 거래소,20230331,20230331
279,페트롤리멕스사이공,PSC.HN,하노이 거래소,20230331,20230331
280,FPT,FPT.HM,호치민 거래소,20230331,20230331
281,두옹히우에광업,DHM.HM,호치민 거래소,20230331,20230331
282,OPC제약,OPC.HM,호치민 거래소,20230331,20230331
283,호아팟그룹,HPG.HM,호치민 거래소,20230331,20230331
284,빔손시멘트,BCC.HN,하노이 거래소,20230331,20230331
285,호찌민교과서,SGD.HN,하노이 거래소,20221231,20221231
286,다낭건축재료,DXV.HM,호치민 거래소,20230331,20230331
287,CMC JSC,CVT.HM,호치민 거래소,20230331,20230331
288,PV북부가스,PVG.HN,하노이 거래소,20230331,20230331
289,탁모수력발전,TMP.HM,호치민 거래소,20230331,20230331
290,벤트레수산,ABT.HM,호치민 거래소,20230331,20230331
291,탕롱투자그룹,TIG.HN,하노이 거래소,20230331,20230331
292,쯔엉드엉음료,SCD.HM,호치민 거래소,20230331,20230331
293,호아빈건설부동산,HBC.HM,호치민 거래소,20230331,20230331
294,남베트남건설자재,NAV.HM,호치민 거래소,20230331,20230331
295,랑동진공플라스크,RAL.HM,호치민 거래소,20230331,20230331
296,DHG제약,DHG.HM,호치민 거래소,20230331,20230331
