RIC,MAX(ACCOUNT_DATE)
0342.HK         ,20210630
0603.HK         ,20221231
0103.HK         ,20221231
0061.HK         ,20221231
0894.HK         ,20221231
0928.HK         ,20220930
0171.HK         ,20221231
0458.HK         ,20221231
1629.HK         ,20221231
0608.HK         ,20221231
0403.HK         ,20220930
0570.HK         ,20221231
0388.HK         ,20230331
0369.HK         ,20221231
0542.HK         ,20221231
0560.HK         ,20221231
0627.HK         ,20221231
0641.HK         ,20221231
0383.HK         ,20221231
0002.HK         ,20221231
0236.HK         ,20221231
0769.HK         ,20221231
PRU.L           ,20221231
0532.HK         ,20221231
0179.HK         ,20230331
0247.HK         ,20221231
0510.HK         ,20221231
0250.HK         ,20221231
0097.HK         ,20221231
0025.HK         ,20220930
8281.HK         ,20230331
0643.HK         ,20221231
0613.HK         ,20221231
0280.HK         ,20220930
0770.HK         ,20221231
0485.HK         ,20220930
1125.HK         ,20230131
1036.HK         ,20221231
0035.HK         ,20220930
0080.HK         ,20221231
0127.HK         ,20221231
0525.HK         ,20221231
0669.HK         ,20221231
0142.HK         ,20221231
0040.HK         ,20230331
0517.HK         ,20221231
0133.HK         ,20221231
0152.HK         ,20221231
0138.HK         ,20221231
0425.HK         ,20221231
0158.HK         ,20230331
0411.HK         ,20221231
0256.HK         ,20221231
1055.HK         ,20221231
8406.HK         ,20230331
0857.HK         ,20230331
MFC.TO          ,20230331
0992.HK         ,20230331
0008.HK         ,20221231
0991.HK         ,20221231
0107.HK         ,20221231
0303.HK         ,20230331
0016.HK         ,20221231
0086.HK         ,20221231
1712.HK         ,20221231
1114.HK         ,20221231
1137.HK         ,20221231
0883.HK         ,20221231
0709.HK         ,20221231
2293.HK         ,20221231
0014.HK         ,20221231
0648.HK         ,20171231
0659.HK         ,20221231
2188.HK         ,20221231
0154.HK         ,20221231
0622.HK         ,20221231
1177.HK         ,20221231
1168.HK         ,20221231
0027.HK         ,20221231
0865.HK         ,20221231
0188.HK         ,20221231
0232.HK         ,20221231
0332.HK         ,20220930
0941.HK         ,20230331
0902.HK         ,20221231
0338.HK         ,20221231
0386.HK         ,20221231
1171.HK         ,20221231
0762.HK         ,20230331
2388.HK         ,20221231
0472.HK         ,20221231
0343.HK         ,20220930
0251.HK         ,20221231
0500.HK         ,20221231
0601.HK         ,20221231
0993.HK         ,20221231
0202.HK         ,20220930
0214.HK         ,20220930
0130.HK         ,20220930
0128.HK         ,20221231
0934.HK         ,20221231
0858.HK         ,20220930
1443.HK         ,20220930
0668.HK         ,20221231
0385.HK         ,20221231
0297.HK         ,20221231
0292.HK         ,20220930
8325.HK         ,20221231
0377.HK         ,20221231
1104.HK         ,20221231
0241.HK         ,20230331
0375.HK         ,20220930
0455.HK         ,20221231
0176.HK         ,20221231
1118.HK         ,20221231
0888.HK         ,20221231
1180.HK         ,20221231
2369.HK         ,20221231
0021.HK         ,20221231
0408.HK         ,20221231
0915.HK         ,20221231
0182.HK         ,20221231
1159.HK         ,20220630
0687.HK         ,20221231
0075.HK         ,20221231
1189.HK         ,20220630
0704.HK         ,20221231
1173.HK         ,20220930
0132.HK         ,20221231
0094.HK         ,20221231
0333.HK         ,20221231
0271.HK         ,20221231
0252.HK         ,20220930
0070.HK         ,20221231
1126.HK         ,20221231
0197.HK         ,20221231
0351.HK         ,20221231
0611.HK         ,20221231
0768.HK         ,20230331
0225.HK         ,20230331
0205.HK         ,20221231
0508.HK         ,20220930
0266.HK         ,20220930
1193.HK         ,20221231
0184.HK         ,20221231
0557.HK         ,20221231
0191.HK         ,20230131
1184.HK         ,20221231
1164.HK         ,20221231
1033.HK         ,20221231
0635.HK         ,20221231
0273.HK         ,20221231
0147.HK         ,20220930
0498.HK         ,20220930
0990.HK         ,20221231
2088.HK         ,20221231
0230.HK         ,20221231
0397.HK         ,20221231
1037.HK         ,20221231
1373.HK         ,20221031
0620.HK         ,20221231
0031.HK         ,20221231
6858.HK         ,20230331
2600.HK         ,20221231
0931.HK         ,20220930
1075.HK         ,20221231
0264.HK         ,20221231
0169.HK         ,20221231
0384.HK         ,20220930
0362.HK         ,20221231
0907.HK         ,20220930
1076.HK         ,20211231
0927.HK         ,20220930
0274.HK         ,20221231
0702.HK         ,20221231
1211.HK         ,20230331
0655.HK         ,20221231
3848.HK         ,20221231
2883.HK         ,20221231
0728.HK         ,20230331
0357.HK         ,20221231
2488.HK         ,20221231
0598.HK         ,20230331
2119.HK         ,20221231
0166.HK         ,20221231
8011.HK         ,20220930
0268.HK         ,20221231
1100.HK         ,20221231
1172.HK         ,20220930
0157.HK         ,20221231
1207.HK         ,20220630
0912.HK         ,20220930
1094.HK         ,20220930
2323.HK         ,20221231
0204.HK         ,20220930
1001.HK         ,20220930
1161.HK         ,20230331
2688.HK         ,20221231
1198.HK         ,20221231
6113.HK         ,20221231
0265.HK         ,20221231
0697.HK         ,20221231
0229.HK         ,20221231
2007.HK         ,20221231
8081.HK         ,20230331
0173.HK         ,20221231
0093.HK         ,20221231
0723.HK         ,20220930
1459.HK         ,20221231
0078.HK         ,20221231
0943.HK         ,20221231
601398.SS       ,20230331
0718.HK         ,20221231
2327.HK         ,20221231
1385.HK         ,20230331
0260.HK         ,20220630
0720.HK         ,20221231
2330.HK         ,20221231
8153.HK         ,20221231
0276.HK         ,20230331
1079.HK         ,20221231
0372.HK         ,20220930
0211.HK         ,20220930
8009.HK         ,20221231
8001.HK         ,20221231
0209.HK         ,20221231
0645.HK         ,20220930
0361.HK         ,20220630
0034.HK         ,20221231
2317.HK         ,20221231
2310.HK         ,20221231
2342.HK         ,20221231
2348.HK         ,20221231
8246.HK         ,20230331
0223.HK         ,20220930
0348.HK         ,20221231
1223.HK         ,20221231
2349.HK         ,20221231
8106.HK         ,20230331
0737.HK         ,20221231
0778.HK         ,20221231
2698.HK         ,20221231
8156.HK         ,20230331
2328.HK         ,20221231
2339.HK         ,20221231
2320.HK         ,20221231
2314.HK         ,20221231
0175.HK         ,20221231
0836.HK         ,20221231
0653.HK         ,20221231
2218.HK         ,20230331
2357.HK         ,20221231
8227.HK         ,20230331
0607.HK         ,20221231
0565.HK         ,20221231
2899.HK         ,20230331
2333.HK         ,20230331
CEWL.SI         ,20221231
1029.HK         ,20221231
0981.HK         ,20230331
2389.HK         ,20221231
8045.HK         ,20230331
0102.HK         ,20221231
0106.HK         ,20221231
1049.HK         ,20221231
1051.HK         ,20221231
1058.HK         ,20221231
1060.HK         ,20230331
1062.HK         ,20221231
2380.HK         ,20221231
1064.HK         ,20221231
1130.HK         ,20221231
1132.HK         ,20221231
1185.HK         ,20221231
2666.HK         ,20221231
1203.HK         ,20221231
1208.HK         ,20221231
1218.HK         ,20220930
0139.HK         ,20221231
2362.HK         ,20221231
0259.HK         ,20230331
0261.HK         ,20221231
0326.HK         ,20221231
0336.HK         ,20221231
0340.HK         ,20221231
0370.HK         ,20220930
0374.HK         ,20220930
0476.HK         ,20220930
0512.HK         ,20221231
0533.HK         ,20221231
0563.HK         ,20221231
0575.HK         ,20221231
0059.HK         ,20221231
0595.HK         ,20220930
0617.HK         ,20221231
0630.HK         ,20221231
0661.HK         ,20221231
0663.HK         ,20221231
0665.HK         ,20221231
0679.HK         ,20221231
0680.HK         ,20210630
0689.HK         ,20221231
0713.HK         ,20221231
0725.HK         ,20221231
0730.HK         ,20221231
0759.HK         ,20221031
0767.HK         ,20221231
0079.HK         ,20221231
8041.HK         ,20230331
0878.HK         ,20221231
0918.HK         ,20220930
0922.HK         ,20220930
0985.HK         ,20220930
0986.HK         ,20220930
0988.HK         ,20221231
8078.HK         ,20220331
8048.HK         ,20230331
8092.HK         ,20230331
8050.HK         ,20230331
8128.HK         ,20220930
1002.HK         ,20230131
8066.HK         ,20230331
0022.HK         ,20220930
0159.HK         ,20221231
0355.HK         ,20221231
0026.HK         ,20221231
0487.HK         ,20221231
0216.HK         ,20220930
0037.HK         ,20220930
0180.HK         ,20221231
0194.HK         ,20221231
0571.HK         ,20230131
0366.HK         ,20221231
0257.HK         ,20221231
1627.HK         ,20220930
0217.HK         ,20221231
0218.HK         ,20221231
0235.HK         ,20221231
0535.HK         ,20221231
CNCL.SI         ,20221231
0521.HK         ,20220630
0289.HK         ,20221231
0099.HK         ,20221231
0111.HK         ,20221231
0413.HK         ,20221231
0464.HK         ,20220930
2280.HK         ,20221231
2338.HK         ,20230331
2878.HK         ,20221231
1192.HK         ,20200630
0581.HK         ,20221231
0081.HK         ,20221231
0299.HK         ,20221231
2866.HK         ,20221231
0700.HK         ,20230331
2312.HK         ,20221231
2318.HK         ,20230331
0493.HK         ,20220630
2319.HK         ,20221231
2343.HK         ,20221231
8123.HK         ,20230331
2331.HK         ,20221231
1298.HK         ,20221231
0733.HK         ,20221231
2186.HK         ,20221231
0568.HK         ,20230331
0827.HK         ,20221231
0200.HK         ,20221231
2368.HK         ,20220930
1194.HK         ,20210630
2307.HK         ,20221231
0753.HK         ,20221231
0686.HK         ,20221231
1000.HK         ,20221231
0929.HK         ,20221231
2355.HK         ,20221231
0210.HK         ,20221231
2038.HK         ,20221231
0612.HK         ,20221231
0628.HK         ,20221231
2877.HK         ,20221231
0438.HK         ,20221231
0089.HK         ,20221231
0116.HK         ,20221231
0335.HK         ,20220930
1009.HK         ,20221231
0600.HK         ,20211231
0675.HK         ,20221231
0660.HK         ,20221231
0828.HK         ,20221231
0755.HK         ,20221231
1201.HK         ,20221231
0681.HK         ,20221231
0632.HK         ,20221231
0673.HK         ,20220930
0412.HK         ,20221231
0296.HK         ,20220930
0763.HK         ,20230331
0234.HK         ,20220930
0764.HK         ,20221231
8173.HK         ,20221231
3886.HK         ,20221231
0065.HK         ,20221231
2326.HK         ,20220930
1003.HK         ,20221231
2099.HK         ,20230331
0318.HK         ,20221031
0417.HK         ,20230331
1061.HK         ,20221231
0371.HK         ,20221231
0802.HK         ,20221231
0108.HK         ,20221231
0901.HK         ,20221231
8060.HK         ,20221231
8239.HK         ,20230331
0376.HK         ,20221231
0639.HK         ,20221231
0726.HK         ,20221231
0868.HK         ,20221231
2882.HK         ,20221231
0904.HK         ,20211031
0952.HK         ,20221231
1088.HK         ,20230331
8082.HK         ,20230331
0959.HK         ,20220930
8211.HK         ,20230331
2678.HK         ,20221231
1005.HK         ,20221231
2341.HK         ,20211231
0859.HK         ,20221231
8159.HK         ,20220930
0212.HK         ,20221231
0950.HK         ,20221231
2727.HK         ,20230331
0277.HK         ,20230331
8186.HK         ,20230331
0898.HK         ,20221231
1099.HK         ,20221231
8007.HK         ,20230331
8019.HK         ,20230331
0201.HK         ,20221231
0298.HK         ,20220930
0703.HK         ,20221231
0219.HK         ,20221231
8111.HK         ,20221231
1195.HK         ,20221231
8220.HK         ,20221231
1160.HK         ,20220930
8126.HK         ,20230331
3328.HK         ,20230331
1102.HK         ,20221231
3300.HK         ,20221231
1124.HK         ,20220930
0724.HK         ,20221231
2336.HK         ,20221231
8198.HK         ,20230331
2358.HK         ,20221231
1570.HK         ,20221231
8228.HK         ,20220331
3311.HK         ,20221231
1371.HK         ,20221231
2322.HK         ,20220930
8063.HK         ,20230331
0821.HK         ,20221231
1059.HK         ,20221231
0248.HK         ,20220930
1226.HK         ,20220930
1265.HK         ,20221231
1224.HK         ,20221231
1215.HK         ,20221231
0244.HK         ,20221231
0354.HK         ,20221231
0360.HK         ,20221231
0346.HK         ,20221231
1919.HK         ,20221231
0872.HK         ,20211231
8169.HK         ,20230430
0174.HK         ,20221231
0145.HK         ,20221231
0658.HK         ,20221231
8205.HK         ,20230331
0690.HK         ,20221231
0039.HK         ,20221231
0979.HK         ,20221231
8150.HK         ,20230331
8131.HK         ,20230228
6823.HK         ,20221231
0228.HK         ,20221231
0329.HK         ,20221231
8071.HK         ,20230331
0430.HK         ,20221231
1240.HK         ,20221231
8279.HK         ,20230331
0193.HK         ,20230131
8189.HK         ,20230331
8166.HK         ,20220930
8203.HK         ,20230331
0183.HK         ,20221231
0913.HK         ,20221231
2302.HK         ,20221231
2309.HK         ,20221231
0736.HK         ,20220930
0969.HK         ,20221231
1026.HK         ,20221231
1188.HK         ,20221231
1898.HK         ,20221231
8137.HK         ,20230331
8167.HK         ,20230331
1349.HK         ,20230331
0381.HK         ,20221231
8250.HK         ,20230331
8037.HK         ,20230331
0889.HK         ,20221231
1013.HK         ,20220930
1679.HK         ,20221231
0459.HK         ,20221231
0860.HK         ,20221231
2607.HK         ,20230331
0812.HK         ,20221231
0380.HK         ,20221231
0646.HK         ,20221231
0499.HK         ,20221231
0651.HK         ,20220630
0567.HK         ,20220930
0391.HK         ,20220930
0925.HK         ,20221231
1222.HK         ,20220930
1213.HK         ,20220930
0599.HK         ,20220930
1239.HK         ,20221231
0456.HK         ,20221231
0905.HK         ,20221231
8206.HK         ,20221231
0136.HK         ,20221231
0213.HK         ,20220930
1103.HK         ,20220630
9677.HK         ,20221231
2777.HK         ,20221231
8148.HK         ,20230331
8286.HK         ,20230331
8249.HK         ,20230331
0629.HK         ,20221231
2728.HK         ,20221231
1141.HK         ,20221231
0479.HK         ,20201231
0895.HK         ,20210930
0618.HK         ,20220930
0379.HK         ,20221231
0339.HK         ,20221231
1708.HK         ,20221231
0181.HK         ,20221231
0029.HK         ,20221231
0419.HK         ,20221231
0007.HK         ,20221231
0356.HK         ,20221231
0572.HK         ,20221231
8143.HK         ,20230331
0309.HK         ,20220930
8317.HK         ,20221231
1669.HK         ,20221231
8365.HK         ,20230331
0674.HK         ,20220930
0162.HK         ,20221231
0387.HK         ,20221231
0365.HK         ,20221231
8113.HK         ,20230331
8172.HK         ,20230331
8158.HK         ,20230331
0115.HK         ,20221231
0978.HK         ,20221231
0619.HK         ,20221231
0745.HK         ,20220930
0856.HK         ,20221231
1116.HK         ,20221231
0076.HK         ,20221231
8115.HK         ,20230331
2340.HK         ,20221231
1129.HK         ,20221231
1140.HK         ,20220930
8076.HK         ,20230331
2086.HK         ,20221231
8047.HK         ,20221231
0001.HK         ,20221231
0818.HK         ,20221231
0310.HK         ,20221231
3860.HK         ,20220930
BIDU.O          ,20230331
8299.HK         ,20221231
0997.HK         ,20220930
0605.HK         ,20221231
0810.HK         ,20221231
0290.HK         ,20220930
8083.HK         ,20230331
0239.HK         ,20221231
0596.HK         ,20221231
0428.HK         ,20221231
8163.HK         ,20230331
0262.HK         ,20220930
0875.HK         ,20221231
0104.HK         ,20220930
8225.HK         ,20230331
0091.HK         ,20221231
0436.HK         ,20221231
0313.HK         ,20220930
1090.HK         ,20221231
0077.HK         ,20220930
0758.HK         ,20221231
2000.HK         ,20221231
2379.HK         ,20210630
0701.HK         ,20221231
2668.HK         ,20221231
1547.HK         ,20220930
0862.HK         ,20221231
0149.HK         ,20220930
0036.HK         ,20221231
0855.HK         ,20220930
8029.HK         ,20221231
1010.HK         ,20221231
0550.HK         ,20221231
8100.HK         ,20230331
0509.HK         ,20221231
0098.HK         ,20221231
0483.HK         ,20220930
0530.HK         ,20210630
1004.HK         ,20221231
8130.HK         ,20221231
8079.HK         ,20221231
0240.HK         ,20221231
8086.HK         ,20220930
0185.HK         ,20221231
0131.HK         ,20221231
8271.HK         ,20230331
0846.HK         ,20221231
0286.HK         ,20221231
8213.HK         ,20221231
0954.HK         ,20221231
3633.HK         ,20221231
8027.HK         ,20230331
0009.HK         ,20221231
0164.HK         ,20220930
0896.HK         ,20230331
0120.HK         ,20221231
0727.HK         ,20220930
0482.HK         ,20221231
2028.HK         ,20221231
0423.HK         ,20220930
2018.HK         ,20221231
3623.HK         ,20221231
0833.HK         ,20221231
3991.HK         ,20221231
0433.HK         ,20221231
0254.HK         ,20221231
0396.HK         ,20221231
8025.HK         ,20220930
8030.HK         ,20230331
0497.HK         ,20220930
8176.HK         ,20230331
0278.HK         ,20220930
0063.HK         ,20221231
0554.HK         ,20221231
0721.HK         ,20221231
8120.HK         ,20230331
0431.HK         ,20221231
0513.HK         ,20221231
3344.HK         ,20220630
1145.HK         ,20221231
0444.HK         ,20220930
0426.HK         ,20230331
0776.HK         ,20221231
0471.HK         ,20221231
0096.HK         ,20221231
3899.HK         ,20221231
0496.HK         ,20221231
0939.HK         ,20230331
3399.HK         ,20221231
0536.HK         ,20221231
2098.HK         ,20221231
3389.HK         ,20221231
0253.HK         ,20221231
2371.HK         ,20221231
1142.HK         ,20220930
3366.HK         ,20221231
0559.HK         ,20221231
1612.HK         ,20221231
0359.HK         ,20210630
3336.HK         ,20221231
0897.HK         ,20220930
0110.HK         ,20221231
0765.HK         ,20221231
1068.HK         ,20221231
0531.HK         ,20221231
0823.HK         ,20230331
1257.HK         ,20221231
2313.HK         ,20221231
3368.HK         ,20230331
0095.HK         ,20221231
0206.HK         ,20221231
3318.HK         ,20221231
3398.HK         ,20221231
3383.HK         ,20221231
0808.HK         ,20221231
2005.HK         ,20221231
0489.HK         ,20221231
0405.HK         ,20221231
3330.HK         ,20221231
0919.HK         ,20220930
8247.HK         ,20230331
1292.HK         ,20221231
0840.HK         ,20230331
2689.HK         ,20221231
3308.HK         ,20221231
0005.HK         ,20230331
3323.HK         ,20221231
1085.HK         ,20221231
0707.HK         ,20221231
HCM.L           ,20221231
2880.HK         ,20230331
1057.HK         ,20230331
3988.HK         ,20230331
3382.HK         ,20221231
0527.HK         ,20221231
0272.HK         ,20221231
0515.HK         ,20221231
0813.HK         ,20210630
3377.HK         ,20221231
0352.HK         ,20221231
3900.HK         ,20221231
3989.HK         ,20221231
3303.HK         ,20221231
0814.HK         ,20230331
2700.HK         ,20221231
0834.HK         ,20221231
0320.HK         ,20220930
0637.HK         ,20230331
1398.HK         ,20230331
0337.HK         ,20221231
0558.HK         ,20220930
3918.HK         ,20221231
0609.HK         ,20221231
1818.HK         ,20221231
1888.HK         ,20221231
1388.HK         ,20221231
0528.HK         ,20221231
2233.HK         ,20221231
0552.HK         ,20221231
1899.HK         ,20221231
688187.SS       ,20230331
1399.HK         ,20221231
1800.HK         ,20221231
1868.HK         ,20221231
1882.HK         ,20221231
0435.HK         ,20221231
1808.HK         ,20221231
3302.HK         ,20221231
2800.HK         ,20180630
1530.HK         ,20221231
1889.HK         ,20221231
0546.HK         ,20221231
601318.SS       ,20230331
1838.HK         ,20220630
1383.HK         ,20221231
0460.HK         ,20221231
0538.HK         ,20221231
1883.HK         ,20221231
6828.HK         ,20221231
0475.HK         ,20230331
8329.HK         ,20230331
1813.HK         ,20221231
1881.HK         ,20221231
0811.HK         ,20230331
1382.HK         ,20220930
0602.HK         ,20221231
1991.HK         ,20221231
0819.HK         ,20221231
2382.HK         ,20221231
3933.HK         ,20221231
0573.HK         ,20221231
1360.HK         ,20221231
1836.HK         ,20221231
0822.HK         ,20221231
2020.HK         ,20221231
0867.HK         ,20221231
0656.HK         ,20221231
3331.HK         ,20221231
0825.HK         ,20221231
0826.HK         ,20221231
0817.HK         ,20221231
3889.HK         ,20221231
1393.HK         ,20221231
3838.HK         ,20221231
0410.HK         ,20221231
3999.HK         ,20230331
3883.HK         ,20210630
3888.HK         ,20230331
3818.HK         ,20230331
0948.HK         ,20220930
3998.HK         ,20220930
1278.HK         ,20221231
1328.HK         ,20221231
0777.HK         ,20221231
0672.HK         ,20221231
3800.HK         ,20221231
0033.HK         ,20221231
0806.HK         ,20221231
3808.HK         ,20221231
0390.HK         ,20221231
0189.HK         ,20221231
2002.HK         ,20221231
3337.HK         ,20221231
0220.HK         ,20221231
0543.HK         ,20221231
0422.HK         ,20230331
0285.HK         ,20221231
0556.HK         ,20221231
0117.HK         ,20221231
0505.HK         ,20221231
0869.HK         ,20221231
1447.HK         ,20221231
1415.HK         ,20221231
0757.HK         ,20221231
0848.HK         ,20221231
0708.HK         ,20210630
0196.HK         ,20221231
1186.HK         ,20230331
3333.HK         ,20210630
1661.HK         ,20221231
2012.HK         ,20230331
8348.HK         ,20230331
0789.HK         ,20220930
0743.HK         ,20230331
8340.HK         ,20230331
1368.HK         ,20221231
0832.HK         ,20221231
3813.HK         ,20230331
0800.HK         ,20221231
2722.HK         ,20221231
1812.HK         ,20230331
8132.HK         ,20221231
0691.HK         ,20221231
0623.HK         ,20221231
0880.HK         ,20221231
0982.HK         ,20221231
0887.HK         ,20221231
1766.HK         ,20230331
1091.HK         ,20220630
0871.HK         ,20221231
1387.HK         ,20220630
0195.HK         ,20221231
0852.HK         ,20221231
0750.HK         ,20221231
0794.HK         ,20220930
3939.HK         ,20221231
0841.HK         ,20220930
1008.HK         ,20221231
0886.HK         ,20210930
0215.HK         ,20221231
1361.HK         ,20221231
0866.HK         ,20221231
8067.HK         ,20230331
1338.HK         ,20221231
0090.HK         ,20221231
0399.HK         ,20220930
2009.HK         ,20230331
2288.HK         ,20220930
0072.HK         ,20221231
8296.HK         ,20230331
1234.HK         ,20221231
1668.HK         ,20220930
1618.HK         ,20230331
0845.HK         ,20221231
0893.HK         ,20221231
1128.HK         ,20221231
1238.HK         ,20221231
1069.HK         ,20221231
0829.HK         ,20221231
0712.HK         ,20221231
0591.HK         ,20221231
0906.HK         ,20221231
0389.HK         ,20221231
0960.HK         ,20221231
1777.HK         ,20210630
0631.HK         ,20221231
1988.HK         ,20221231
1928.HK         ,20221231
0465.HK         ,20221231
1638.HK         ,20221231
0916.HK         ,20230331
1866.HK         ,20221231
1822.HK         ,20221231
1929.HK         ,20230331
0947.HK         ,20221231
1918.HK         ,20221231
1080.HK         ,20221231
1823.HK         ,20221231
0837.HK         ,20221231
2601.HK         ,20230331
1841.HK         ,20220930
0953.HK         ,20221231
1966.HK         ,20221231
1863.HK         ,20221231
1878.HK         ,20230331
1280.HK         ,20221231
0881.HK         ,20221231
0830.HK         ,20221231
1999.HK         ,20230331
0923.HK         ,20220930
0936.HK         ,20221231
1231.HK         ,20221231
1555.HK         ,20220630
0973.HK         ,20220930
0503.HK         ,20221231
1972.HK         ,20221231
2222.HK         ,20221231
2208.HK         ,20221231
1282.HK         ,20221231
2128.HK         ,20221231
8295.HK         ,20221231
6963.HK         ,20221231
2238.HK         ,20221231
0951.HK         ,20221231
1020.HK         ,20221231
1788.HK         ,20221231
0976.HK         ,20221231
2118.HK         ,20210630
1288.HK         ,20230331
1900.HK         ,20221231
0640.HK         ,20230331
1428.HK         ,20220930
8356.HK         ,20220331
2198.HK         ,20221231
0853.HK         ,20221231
1039.HK         ,20221231
0926.HK         ,20221231
1308.HK         ,20221231
0048.HK         ,20221231
0956.HK         ,20230331
1733.HK         ,20221231
3683.HK         ,20220930
0580.HK         ,20221231
8269.HK         ,20221231
1685.HK         ,20221231
1551.HK         ,20221231
1007.HK         ,20221231
0975.HK         ,20221231
1299.HK         ,20221231
1230.HK         ,20221231
NOAH.K          ,20230331
1600.HK         ,20221231
1087.HK         ,20221231
1101.HK         ,20221231
1086.HK         ,20221231
1110.HK         ,20221231
1117.HK         ,20221231
0327.HK         ,20221231
1728.HK         ,20221231
1831.HK         ,20221231
8238.HK         ,20230331
0468.HK         ,20221231
1112.HK         ,20221231
3618.HK         ,20230331
1798.HK         ,20221231
6808.HK         ,20230331
1323.HK         ,20220930
2011.HK         ,20221231
1143.HK         ,20221231
1378.HK         ,20221231
1913.HK         ,20221231
3688.HK         ,20221231
2299.HK         ,20221231
2282.HK         ,20221231
1380.HK         ,20221231
1623.HK         ,20221231
1963.HK         ,20230331
8098.HK         ,20221231
3613.HK         ,20221231
3360.HK         ,20221231
1121.HK         ,20221231
1181.HK         ,20221231
3363.HK         ,20221231
1127.HK         ,20221231
1157.HK         ,20221231
1011.HK         ,20221231
87001.HK        ,20221231
1312.HK         ,20221231
2789.HK         ,20221231
1206.HK         ,20221231
1150.HK         ,20221231
8193.HK         ,20221231
1908.HK         ,20221231
0968.HK         ,20221231
002594.SZ       ,20230331
1241.HK         ,20221231
1258.HK         ,20221231
1082.HK         ,20221231
1339.HK         ,20221231
1355.HK         ,20221231
1259.HK         ,20221231
6865.HK         ,20230331
8179.HK         ,20230331
6838.HK         ,20221231
0579.HK         ,20221231
1488.HK         ,20221231
1663.HK         ,20220930
601633.SS       ,20230331
1028.HK         ,20221231
6868.HK         ,20221231
3666.HK         ,20221231
3788.HK         ,20221231
8020.HK         ,20221231
1152.HK         ,20221231
603993.SS       ,20230331
6030.HK         ,20221231
3628.HK         ,20221231
1302.HK         ,20221231
1269.HK         ,20221231
0844.HK         ,20221231
8217.HK         ,20221231
1023.HK         ,20221231
6880.HK         ,20220630
8215.HK         ,20230331
1262.HK         ,20221231
1293.HK         ,20221231
1336.HK         ,20221231
6837.HK         ,20221231
3778.HK         ,20221231
8439.HK         ,20230331
1830.HK         ,20220930
1251.HK         ,20221231
1252.HK         ,20221231
1315.HK         ,20220930
1281.HK         ,20221231
6830.HK         ,20221231
1303.HK         ,20221231
1263.HK         ,20221231
1803.HK         ,20221231
8031.HK         ,20230331
1210.HK         ,20220630
1266.HK         ,20221231
1699.HK         ,20220630
1277.HK         ,20221231
1260.HK         ,20220930
3698.HK         ,20221231
1329.HK         ,20221231
1613.HK         ,20220930
6116.HK         ,20220331
0863.HK         ,20221231
2623.HK         ,20221231
1522.HK         ,20221231
1907.HK         ,20221231
2068.HK         ,20230331
3669.HK         ,20221231
0695.HK         ,20221231
6826.HK         ,20221231
1237.HK         ,20221231
1335.HK         ,20221231
1332.HK         ,20221231
1616.HK         ,20211231
6889.HK         ,20230331
1697.HK         ,20221231
2178.HK         ,20221231
3948.HK         ,20230331
1468.HK         ,20220930
3816.HK         ,20220930
1326.HK         ,20221231
8221.HK         ,20221231
2223.HK         ,20221231
1375.HK         ,20230331
1314.HK         ,20220930
1030.HK         ,20221231
2196.HK         ,20221231
2236.HK         ,20221231
1232.HK         ,20221231
0540.HK         ,20221231
1515.HK         ,20221231
1680.HK         ,20221231
1348.HK         ,20220930
1461.HK         ,20221231
2033.HK         ,20221231
2039.HK         ,20230331
1319.HK         ,20230228
0864.HK         ,20221231
1148.HK         ,20221231
1270.HK         ,20221231
3380.HK         ,20221231
1673.HK         ,20221231
3836.HK         ,20221231
3997.HK         ,20220930
8201.HK         ,20230331
1297.HK         ,20221231
6877.HK         ,20221231
2112.HK         ,20221231
6888.HK         ,20221231
1778.HK         ,20210630
1316.HK         ,20221231
1250.HK         ,20221231
1107.HK         ,20211231
6898.HK         ,20221231
8073.HK         ,20230331
1255.HK         ,20221231
1372.HK         ,20221231
2799.HK         ,20221231
2183.HK         ,20211231
1271.HK         ,20230331
0636.HK         ,20221231
3908.HK         ,20221231
8310.HK         ,20230331
2066.HK         ,20221231
1330.HK         ,20230331
3638.HK         ,20230331
1273.HK         ,20220930
8018.HK         ,20230331
0484.HK         ,20221231
1359.HK         ,20221231
2393.HK         ,20221231
1345.HK         ,20221231
1246.HK         ,20220930
8181.HK         ,20221231
1321.HK         ,20221231
8218.HK         ,20221231
BABA.K          ,20230331
0932.HK         ,20220930
0401.HK         ,20220930
0799.HK         ,20221231
1358.HK         ,20221231
1396.HK         ,20221231
6108.HK         ,20221231
1862.HK         ,20221231
1290.HK         ,20221231
1370.HK         ,20221231
1431.HK         ,20221231
8326.HK         ,20221231
3608.HK         ,20221231
1884.HK         ,20220930
1268.HK         ,20221231
2211.HK         ,20221231
3315.HK         ,20221231
1689.HK         ,20221231
1520.HK         ,20221231
1483.HK         ,20221231
1233.HK         ,20221231
0586.HK         ,20221231
1681.HK         ,20221231
1448.HK         ,20221231
2283.HK         ,20221231
3313.HK         ,20221231
1421.HK         ,20221231
6818.HK         ,20230331
1486.HK         ,20221231
2638.HK         ,20221231
1439.HK         ,20211231
8191.HK         ,20220930
3332.HK         ,20221231
1738.HK         ,20221231
1389.HK         ,20230331
2080.HK         ,20220930
2226.HK         ,20221231
1622.HK         ,20220630
8311.HK         ,20230331
3606.HK         ,20221231
3636.HK         ,20221231
3903.HK         ,20221231
1636.HK         ,20220630
1340.HK         ,20221231
0400.HK         ,20221231
