DB_NAME,DB_MARKET,NAME,DESC,MARKET
CAI_pa,없음,없음,없음,없음,
CAI,없음,Caissa Tosun Development Co Ltd Class A,000796,심천(선강퉁) 증권거래소,
OFSSI,O,없음,없음,없음,
CAI_pb,없음,없음,없음,없음,
IFMK,O,없음,없음,없음,
PDEV,O,없음,없음,없음,
ECHO,O,SATS,EchoStar Corp,나스닥 증권거래소,
INOV,O,INO,Inovio Pharmaceuticals Inc,나스닥 증권거래소,
ADMS,O,없음,없음,없음,
RAVN,O,없음,없음,없음,
DDMXU,O,없음,없음,없음,
DDMX,O,없음,없음,없음,
IBTA,O,없음,없음,없음,
RIVE,O,OPP,RiverNorth/DoubleLine Strategic Opportunity Fund,뉴욕 거래소,
IACB_u,K,없음,없음,없음,
BRKS,O,없음,없음,없음,
COF_pg,없음,없음,없음,없음,
COF_ph,없음,없음,없음,없음,
IACB,K,없음,없음,없음,
UFS,없음,없음,없음,없음,
CVA,없음,CVAC,큐어백,나스닥 증권거래소,
AGC,O,AGC,5201,도쿄 거래소,
IBMJ,K,없음,없음,없음,
MDP,없음,없음,없음,없음,
DMAQU,O,없음,없음,없음,
AGCUU,O,없음,없음,없음,
ENBL,K,없음,없음,없음,
IBBJ,O,없음,없음,없음,
ENFA,O,없음,없음,없음,
THMAU,O,없음,없음,없음,
ESXB,O,없음,없음,없음,
DSPG,O,없음,없음,없음,
GASSV,O,없음,없음,없음,
FORE,O,BLX,Foreign Trade Bank of Latin America Inc,뉴욕 거래소,
ENFAU,O,없음,없음,없음,
NXQ,없음,없음,없음,없음,
ICBK,O,없음,없음,없음,
KDFI,K,없음,없음,없음,
IMPPV,O,없음,없음,없음,
IMPTV,O,없음,없음,없음,
THMA,O,없음,없음,없음,
ADF,없음,ADFI,Anfield Dynamic Fixed Income ETF,아멕스 증권거래소,
TPGS,K,없음,없음,없음,
GRMN,O,GRMN,가민,뉴욕 거래소,
BKR,없음,BKR,베이커 휴즈,나스닥 증권거래소,
DMYQ_u,K,없음,없음,없음,
GIGGU,O,없음,없음,없음,
CXP,없음,없음,없음,없음,
DMYQ,K,없음,없음,없음,
SVOKU,O,SVOKU,Seven Oaks Acquisition Units,나스닥 증권거래소,
SVOK,O,SVOK,세븐 오크스 애퀴지션 Class A,나스닥 증권거래소,
DGNS,O,DGNS,드래고니어 그로스 오퍼튜니티스 II Class A,나스닥 증권거래소,
DCRCU,O,DCRCU,Decarbonization Plus Acquisition III Units,나스닥 증권거래소,
DCRC,O,DCRC,디카보니제이션 플러스 애퀴지션 III Class A,나스닥 증권거래소,
PPD,O,PPD,PPD Inc,나스닥 증권거래소,
MCF,없음,MCF,콘탱고 오일 & 가스,아멕스 증권거래소,
GIG,O,GIG,긱캐피털4,나스닥 증권거래소,
NXR,없음,NXR,누빈 셀렉트 택스 프리 인컴 포트폴리오 3,뉴욕 거래소,
PCI,없음,PCI Technology Group Co Ltd Class A,600728,상해(후강퉁) 증권거래소,
JMPNZ,O,없음,없음,없음,
XDIV,K,없음,없음,없음,
CBAH_u,K,없음,없음,없음,
OCCIP,O,없음,없음,없음,
CBAH,K,없음,없음,없음,
CLI,없음,CLMB,Climb Global Solutions Inc,나스닥 증권거래소,
MXL,없음,MXL,맥스리니어,나스닥 증권거래소,
GRBK,O,GRBK,그린 브릭 파트너스,뉴욕 거래소,
BHTG,O,없음,없음,없음,
GOAT,K,없음,없음,없음,
BGIO,K,없음,없음,없음,
HRC,없음,HRC,호아빈고무,호치민 거래소,
PCXCU,O,없음,없음,없음,
IKNX,O,없음,없음,없음,
YAC_u,없음,없음,없음,없음,
KSU,없음,없음,없음,없음,
KSU_p,없음,없음,없음,없음,
IPLDP,O,없음,없음,없음,
BSAE,O,없음,없음,없음,
BSN_u,없음,없음,없음,없음,
BSN,없음,BSN 메디아 홀딩스,9408,도쿄 거래소,
ISOS,K,없음,없음,없음,
BSML,O,없음,없음,없음,
IBDM,K,없음,없음,없음,
IBHA,K,없음,없음,없음,
HX,O,HXL,헥셀,뉴욕 거래소,
BSCL,O,없음,없음,없음,
ISOS_u,K,없음,없음,없음,
BSJL,O,없음,없음,없음,
YAC,없음,Yachiyo Industry Co Ltd,7298,도쿄 거래소,
DPW,없음,없음,없음,없음,
GNAF,K,없음,없음,없음,
ITMR,O,없음,없음,없음,
GBCI,O,GBCI,글레이셔 뱅코프,뉴욕 거래소,
SOLY,O,없음,없음,없음,
WHFBZ,O,없음,없음,없음,
FNGZ,K,없음,없음,없음,
IAIC,O,없음,없음,없음,
IIAC_u,K,없음,없음,없음,
IIAC,K,IIAC,인베스트인더스트리얼 애퀴지션 Class A,뉴욕 거래소,
MOSY,O,MOSY,모시스,나스닥 증권거래소,
CMLTU,O,CMLTU,CM Life Sciences III Units,나스닥 증권거래소,
CMLT,O,CMLT,씨엠 라이프 사이언시스 III Class A,나스닥 증권거래소,
NYMTP,O,NYMTP,뉴욕 모기지 트러스트 Pref SHS Series B,나스닥 증권거래소,
FCRW,K,없음,없음,없음,
FEUL,K,없음,없음,없음,
NEE_pk,없음,없음,없음,없음,
LMRKO,O,없음,없음,없음,
EUSGU,O,없음,없음,없음,
LMRKP,O,없음,없음,없음,
HCAQ,O,없음,없음,없음,
ADXS,O,없음,없음,없음,
FLGE,K,없음,없음,없음,
LMRKN,O,없음,없음,없음,
SPE_r_w,없음,없음,없음,없음,
MACQU,O,MFD,Macquarie/First Tr Global Infr/Util Div & Income Closed Fund,뉴욕 거래소,
DVD,없음,없음,없음,없음,
LMRK,O,없음,없음,없음,
MACQ,O,MFD,Macquarie/First Tr Global Infr/Util Div & Income Closed Fund,뉴욕 거래소,
EUSG,O,없음,없음,없음,
NUVO,K,없음,없음,없음,
ATMR,K,없음,없음,없음,
REML,K,없음,없음,없음,
MJO,없음,없음,없음,없음,
ZIXI,O,없음,없음,없음,
FSII,O,없음,없음,없음,
ATMR_u,K,없음,없음,없음,
DBDR,O,없음,없음,없음,
DBDRU,O,없음,없음,없음,
PUK_p,없음,없음,없음,없음,
PUK_pa,없음,없음,없음,없음,
MJJ,없음,없음,없음,없음,
FATT,K,없음,없음,없음,
DRNA,O,없음,없음,없음,
SOGU,K,없음,없음,없음,
DSPC,K,없음,없음,없음,
SPCX,K,SPCX,SPAC and New Issue ETF,나스닥 증권거래소,
PSA_pe,없음,없음,없음,없음,
VGR_w,없음,없음,없음,없음,
NGCAU,O,없음,없음,없음,
DOUG_w,K,없음,없음,없음,
NGCA,O,없음,없음,없음,
ATHN_u,K,없음,없음,없음,
MFMS,K,없음,없음,없음,
ATHN,K,없음,없음,없음,
INS,없음,IBP,Installed Building Products Inc,뉴욕 거래소,
COR,없음,COR,센코라,뉴욕 거래소,
GBLI,O,GBLI,글로벌 인뎀니티 그룹,뉴욕 거래소,
QSY,없음,없음,없음,없음,
SULR,K,없음,없음,없음,
RBNC,O,없음,없음,없음,
BMTC,O,없음,없음,없음,
KNSL,O,KNSL,킨세일 캐피털 그룹,뉴욕 거래소,
ATH,없음,ACAQ,Athena Consumer Acquisition Corp,아멕스 증권거래소,
YSACU,O,없음,없음,없음,
YSAC,O,없음,없음,없음,
CIT,없음,CITE,카르티카 애퀴지션,나스닥 증권거래소,
CIT_pb,없음,없음,없음,없음,
APO_pb,없음,없음,없음,없음,
GDP,없음,Gd Power Development Co Ltd Class A,600795,상해(후강퉁) 증권거래소,
VPCC_u,K,없음,없음,없음,
VPCC,K,없음,없음,없음,
APO_pa,없음,없음,없음,없음,
PBC,없음,PBCT,피플스 유나이티드 파이낸셜,나스닥 증권거래소,
MGLN,O,없음,없음,없음,
SINO,O,SVA,Sinovac Biotech Ltd,나스닥 증권거래소,
FCCY,O,없음,없음,없음,
JWACU,O,없음,없음,없음,
TADS,K,없음,없음,없음,
FXCOU,O,없음,없음,없음,
CDOR,K,없음,없음,없음,
WLTW,O,없음,없음,없음,
TEGS,K,없음,없음,없음,
PAIC,O,없음,없음,없음,
CPSR_u,K,없음,없음,없음,
DCRN,O,없음,없음,없음,
CPSR,K,없음,없음,없음,
NAKD,O,없음,없음,없음,
BOMN,O,없음,없음,없음,
TGP,없음,없음,없음,없음,
DTN,없음,없음,없음,없음,
LBJ,없음,없음,없음,없음,
CFXA,K,없음,없음,없음,
DYHG,K,없음,없음,없음,
ENR_pa,없음,없음,없음,없음,
DOO,없음,DASH,DoorDash Inc,나스닥 증권거래소,
BSA,없음,BSAC,방코 산탄데르 칠레 ADR,뉴욕 거래소,
USB_pm,없음,없음,없음,없음,
FLYT,K,없음,없음,없음,
SPE_r,없음,없음,없음,없음,
GMIIU,O,없음,없음,없음,
LFT_r_w,없음,없음,없음,없음,
KOR,O,KORE,코어 그룹 홀딩스,뉴욕 거래소,
ODT,O,없음,없음,없음,
OSMT,O,없음,없음,없음,
XPDIU,O,없음,없음,없음,
XPDI,O,없음,없음,없음,
GMII,O,없음,없음,없음,
MRLN,O,없음,없음,없음,
OSAT,O,없음,없음,없음,
FTF_r_w,없음,없음,없음,없음,
CRY,없음,CCEL,Cryo-Cell International Inc,아멕스 증권거래소,
FATT,O,없음,없음,없음,
NVACU,O,없음,없음,없음,
JRJC,O,없음,없음,없음,
HBMD,O,없음,없음,없음,
JUNS,O,JUNS,주피터 뉴로사이언시스,나스닥 증권거래소,
NFH,없음,NF Holdings Corp,6864,도쿄 거래소,
ZIOP,O,없음,없음,없음,
YSAC_u,K,없음,없음,없음,
FTXD,O,없음,없음,없음,
CFFVU,O,없음,없음,없음,
CFV,O,없음,없음,없음,
YSAC,K,없음,없음,없음,
CSPR,K,캐스퍼,CSPR,빗썸,
HMG,없음,없음,없음,없음,
GAB_pj,없음,없음,없음,없음,
RDSb,없음,없음,없음,없음,
GSS,없음,GSS,골든 스타 리소시스,아멕스 증권거래소,
GUT_pa,없음,없음,없음,없음,
TREB_u,K,없음,없음,없음,
FVE,O,FVE,파이브스타 시니어 리빙,나스닥 증권거래소,
INFR,O,INFR,ClearBridge Sustainable Infrastructure ETF,나스닥 증권거래소,
TREB,K,TREB,트레비아 어퀴지션 Class A,뉴욕 거래소,
SEAH_u,K,없음,없음,없음,
SEAH,K,SEAH,스포츠 엔터테인먼트 애퀴지션 Class A,뉴욕 거래소,
HKIB,K,HKIB,Amtd 인터내셔널 ADR,뉴욕 거래소,
TACA,K,TACA,트레폰트 애퀴지션 I Class A,뉴욕 거래소,
BBL,없음,BBL,BHP 그룹 PLC ADR,뉴욕 거래소,
RDSa,없음,없음,없음,없음,
SHEL_w,K,없음,없음,없음,
SC,없음,SC,산탄데르 컨슈머 USA 홀딩스,뉴욕 거래소,
STL,없음,STL,스털링 뱅코프,뉴욕 거래소,
GTS,없음,GTS,트리플S 매니지먼트 Class B,뉴욕 거래소,
GDV_pg,없음,없음,없음,없음,
CEGVV,O,CEGVV,콘스텔레이션 에너지,나스닥 증권거래소,
GWB,없음,GWB,그레이트 웨스턴 뱅코프,뉴욕 거래소,
DXR,없음,DXR,닥소,아멕스 증권거래소,
EXCVV,O,EXCVV,Exelon Corp,나스닥 증권거래소,
CBTG,K,CBTG,Cabot Growth ETF,아멕스 증권거래소,
STL_pa,없음,없음,없음,없음,
VMACU,O,VMACU,Vistas Media Acq Units,나스닥 증권거래소,
TRIT,O,TRIT,트리테라스 Class A,나스닥 증권거래소,
ENVI,O,ENVI,인바이론멘털 임팩트 애퀴지션 Class A,나스닥 증권거래소,
ENVIU,O,ENVIU,Environmental Impact Acquisition Units,나스닥 증권거래소,
OMP,O,OMP,Oasis Midstream Partners LP Unit,나스닥 증권거래소,
IVAN_u,K,없음,없음,없음,
IVAN,K,IVAN,아이반호 캐피털 애퀴지션 Class A,뉴욕 거래소,
VMAC,O,VMAC,비스타스 미디어 Class A,나스닥 증권거래소,
MCMJ,O,없음,없음,없음,
ENNVU,O,없음,없음,없음,
ENNV,O,없음,없음,없음,
CCAC,K,없음,없음,없음,
CCAC_u,K,없음,없음,없음,
CHLD,K,없음,없음,없음,
SBEA,O,없음,없음,없음,
XBUY,K,없음,없음,없음,
SBEAU,O,없음,없음,없음,
GCAC,O,GCA Corp,2174,도쿄 거래소,
LFT_r,없음,없음,없음,없음,
GCACU,O,없음,없음,없음,
MDVA,K,없음,없음,없음,
ECCY,K,없음,없음,없음,
RHDM,O,RHDM,로듐 엔터프라이시스 Class A,나스닥 증권거래소,
VCF,없음,VCF,비나까페비엔호아,호치민 거래소,
HTBX,O,없음,없음,없음,
ECCX,K,ECCX,Eagle Point Credit 6.6875 Notes Exp 30 Apr 2028,뉴욕 거래소,
NXU_u,없음,없음,없음,없음,
TVAC,O,없음,없음,없음,
VMM,없음,없음,없음,없음,
ASCAU,O,ASCAU,A SPAC I Acquisition Units,나스닥 증권거래소,
NXU,없음,NXU,NXU,나스닥 증권거래소,
ROCR,O,없음,없음,없음,
FRLG,K,없음,없음,없음,
ROCRU,O,없음,없음,없음,
XLNX,O,없음,없음,없음,
LOV,없음,LOVE,Lovesac Co,나스닥 증권거래소,
AFINO,O,없음,없음,없음,
PLIN,O,없음,없음,없음,
AFINP,O,없음,없음,없음,
AFIN,O,없음,없음,없음,
PAE,O,없음,없음,없음,
FMBI,O,없음,없음,없음,
IHC,없음,없음,없음,없음,
FTF_r,없음,없음,없음,없음,
VIAC,O,없음,없음,없음,
VIACA,O,없음,없음,없음,
CSLT,K,없음,없음,없음,
FMBIO,O,없음,없음,없음,
FMBIP,O,없음,없음,없음,
VIACP,O,없음,없음,없음,
ALTM,O,없음,없음,없음,
BOMN,K,없음,없음,없음,
NES,없음,없음,없음,없음,
CAPE,K,CAPE,DoubleLine Shiller CAPE US Equities ETF,아멕스 증권거래소,
VCRA,K,없음,없음,없음,
SLT,없음,없음,없음,없음,
LSLT,K,없음,없음,없음,
ACBI,O,없음,없음,없음,
MNR,없음,MNRO,먼로,나스닥 증권거래소,
GGZ_pa,없음,없음,없음,없음,
ECCB,K,없음,없음,없음,
FDIV,O,FDIV,MarketDesk Focused US Dividend ETF,나스닥 증권거래소,
MNR_pc,없음,없음,없음,없음,
TGP_pb,없음,없음,없음,없음,
ALOHA,O,없음,없음,없음,
TGP_pa,없음,없음,없음,없음,
RRD,없음,없음,없음,없음,
ZBH_w,없음,없음,없음,없음,
INFO,K,IFBD,Infobird Co Ltd,나스닥 증권거래소,
NXTD,O,없음,없음,없음,
STFC,O,없음,없음,없음,
BTAQU,O,없음,없음,없음,
MCFE,O,없음,없음,없음,
BTAQ,O,없음,없음,없음,
ZIMVV,O,없음,없음,없음,
SNII,K,없음,없음,없음,
SNII_u,K,없음,없음,없음,
CINR,K,없음,없음,없음,
CPLG,K,없음,없음,없음,
PVG,없음,PVG,PV북부가스,하노이 거래소,
TACO,O,없음,없음,없음,
EURZ,K,없음,없음,없음,
HCCC,O,없음,없음,없음,
HCCCU,O,없음,없음,없음,
ZGNX,O,없음,없음,없음,
BFRA,O,없음,없음,없음,
NUAN,O,없음,없음,없음,
FTSI,K,없음,없음,없음,
FMO,없음,없음,없음,없음,
PSXP,K,없음,없음,없음,
SCVX_u,K,없음,없음,없음,
SCVX,K,없음,없음,없음,
BRBR_w,K,없음,없음,없음,
POST_w,K,없음,없음,없음,
SPQQ,O,없음,없음,없음,
GRUB,O,없음,없음,없음,
RUSL,K,없음,없음,없음,
IGAP,O,없음,없음,없음,
ARNA,O,없음,없음,없음,
BBUC_w,K,없음,없음,없음,
BBU_w,없음,없음,없음,없음,
BANC_pe,K,없음,없음,없음,
HFC,없음,없음,없음,없음,
AEPPL,O,없음,없음,없음,
WYTC,O,없음,없음,없음,
KRA,없음,KHC,Kraft Heinz Co,나스닥 증권거래소,
BTNB,O,없음,없음,없음,
ONS_u,없음,없음,없음,없음,
FRTA,O,없음,없음,없음,
MOTV_u,K,없음,없음,없음,
MOTV,K,없음,없음,없음,
REPH,O,없음,없음,없음,
WBK,없음,없음,없음,없음,
HGSH,O,없음,없음,없음,
BDSI,O,없음,없음,없음,
OBAS,O,없음,없음,없음,
AXAC_u,K,없음,없음,없음,
FMAC,K,없음,없음,없음,
FMAC_u,K,없음,없음,없음,
JCS,O,JCSE,JE 클린테크 홀딩스,나스닥 증권거래소,
RESN,O,없음,없음,없음,
CONE,O,없음,없음,없음,
ACY,없음,없음,없음,없음,
APR,O,APRE,Aprea Therapeutics Inc,나스닥 증권거래소,
GSKY,O,없음,없음,없음,
TWNT,K,없음,없음,없음,
TWNT_u,K,없음,없음,없음,
GFED,O,없음,없음,없음,
LEVL,O,LEVLP,레벨 원 뱅코프 우선주 시리즈 B 7.50%,나스닥 증권거래소,
GMBT,O,없음,없음,없음,
GMBTU,O,없음,없음,없음,
BDX_w,없음,없음,없음,없음,
