RIC	MAX(ACCOUNT_DATE)
CMCL.K          	20230331
CMCM.K          	20221231
CMCO.O          	20230331
CMCSA.O         	20230331
CMCT.O          	20230331
CME.O           	20230331
CMG             	20230331
CMI             	20230331
CMLS.O          	20230331
CMMB.O          	20230331
CMND.CD         	20230131
CMP             	20230331
CMPO.O          	20230331
CMPR.O          	20230331
CMPS.O          	20230331
CMPX.O          	20230331
CMRA.O          	20230331
CMRE.K          	20230331
CMRX.O          	20230331
CMS             	20230331
CMS_pb          	20230331
CMT             	20230331
CMTG.K          	20230331
CMTL.O          	20230430
CMU             	20221130
CNA             	20230331
CNC             	20230331
CNDA.K          	20230331
CNDB_u.K        	20230331
CNDT.O          	20230331
CNET.O          	20230331
CNEY.O          	20220930
CNF             	20221231
CNFR.O          	20230331
CNGL.O          	20230331
CNHI.K          	20230331
CNI             	20230331
CNK             	20230331
CNM             	20230430
CNMD.K          	20230331
CNNE.K          	20230331
CNO             	20230331
CNOB.O          	20230331
CNP             	20230331
CNQ.TO          	20230331
CNS             	20230331
CNSL.O          	20230331
CNSP.O          	20230331
CNTA.O          	20230331
CNTB.O          	20221231
CNTG.O          	20221231
CNTX.O          	20230331
CNTY.O          	20230331
CNVS.O          	20221231
CNX             	20230331
CNXA.O          	20220131
CNXC.O          	20230228
CNXN.O          	20230331
COCO.O          	20230331
COCP.O          	20230331
CODI.K          	20230331
CODX.O          	20230331
COE             	20230331
COEP.O          	20230331
COF             	20230331
COFS.O          	20230331
COGT.O          	20230331
COHN.K          	20230331
COHR.K          	20230331
COHU.O          	20230401
COIN.O          	20230331
COKE.O          	20230331
COLB.O          	20230331
COLD.K          	20230331
COLL.O          	20230331
COLM.O          	20230331
COMM.O          	20230331
COMP.K          	20230331
COMS.O          	20220930
CONN.O          	20230430
CONX.O          	20230331
COO             	20230430
COOK.K          	20230331
COOL.O          	20230331
COOP.O          	20230331
COP             	20230331
CORR.K          	20230331
CORS.K          	20230331
CORT.O          	20230331
COSM.O          	20230331
COST.O          	20230507
COTY.K          	20230331
COUR.K          	20230331
COYA.O          	20230331
CP.TO           	20230331
CPA             	20230331
CPAA.O          	20230331
CPAC.K          	20230331
CPB             	20230430
CPE             	20230331
CPF             	20230331
CPG.TO          	20230331
CPHC.O          	20230331
CPHI.K          	20230331
CPIX.O          	20230331
CPK             	20230331
CPLP.O          	20230331
CPNG.K          	20230331
CPOP.O          	20220630
CPRI.K          	20230401
CPRT.O          	20230430
CPRX.O          	20230331
CPS             	20230331
CPSH.O          	20230401
CPSI.O          	20230331
CPSS.O          	20230331
CPT             	20230331
CPTK.K          	20230331
CPTN.O          	20230331
CPUH.K          	20230331
CPZ.O           	20221031
CQP             	20230331
CR              	20230331
CRAI.O          	20230401
CRBG.K          	20230331
CRBP.O          	20230331
CRBU.O          	20230331
CRC             	20230331
CRCT.O          	20230331
CRDF.O          	20230331
CRDL.TO         	20230331
CRDO.O          	20230429
CRDb            	20230331
CREC.O          	20230331
CREG.O          	20221231
CRESY.O         	20230331
CREX.O          	20230331
CRGE.O          	20221231
CRGO.O          	20220930
CRGY.K          	20230331
CRH             	20221231
CRI             	20230401
CRIS.O          	20230331
CRK             	20230331
CRKN.O          	20230331
CRL             	20230401
CRM             	20230430
CRMD.O          	20230331
CRMT.O          	20230430
CRNC.O          	20230331
CRNT.O          	20230331
CRNX.O          	20230331
CRON.TO         	20230331
CROX.O          	20230331
CRS             	20230331
CRSP.O          	20230331
CRSR.O          	20230331
CRT             	20230331
CRTO.O          	20230331
CRUS.O          	20230325
CRVL.O          	20230331
CRVS.O          	20230331
CRWD.O          	20230430
CRWS.O          	20230101
CSAN.K          	20230331
CSBR.O          	20230131
CSCO.O          	20230429
CSGP.O          	20230331
CSGS.O          	20230331
CSIQ.O          	20230331
CSL             	20230331
CSLM.O          	20230331
CSPI.O          	20230331
CSR             	20230331
CSSE.O          	20230331
CSTA.K          	20230331
CSTE.O          	20230331
CSTL.O          	20230331
CSTM.K          	20230331
CSTR.O          	20230331
CSV             	20230331
CSWC.O          	20230331
CSWI.O          	20230331
CSX.O           	20230331
CTAA.N^B21      	20230331
CTAS.O          	20230228
CTBI.O          	20230331
CTG.O           	20230331
CTGO.K          	20230331
CTHR.O          	20230331
CTIB.O          	20230331
CTIC.O          	20230331
CTKB.O          	20230331
CTLP.O          	20230331
CTLT.K          	20230331
CTM             	20230331
CTMX.O          	20230331
CTNT.O          	20221231
CTO             	20230331
CTOS.K          	20230331
CTRA.K          	20230331
CTRE.K          	20230331
CTRM.O          	20230331
CTRN.O          	20230429
CTS             	20230331
CTSH.O          	20230331
CTSO.O          	20230331
CTV             	20230331
CTVA.K          	20230331
CTXR.O          	20230331
CUBA.O          	20221231
CUBE.K          	20230331
CUBI.K          	20230331
CUE.O           	20230331
CUEN.O          	20230331
CUK             	20230228
CULL.O          	20230331
CULP.K          	20230129
CURI.O          	20230331
CURO.K          	20230331
CURV.K          	20230429
CUTR.O          	20230331
CUZ             	20230331
CVAC.O          	20230331
CVBF.O          	20230331
CVCO.O          	20230401
CVCY.O          	20230331
CVE.TO          	20230331
CVEO.K          	20230331
CVGI.O          	20230331
CVGW.O          	20230430
CVI             	20230331
CVII.K          	20230331
CVKD.O          	20221231
CVLG.O          	20230331
CVLT.O          	20230331
CVLY.O          	20230331
CVM             	20230331
CVNA.K          	20230331
CVR             	20230331
CVRX.O          	20230331
CVS             	20230331
CVU             	20230331
CVV.O           	20230331
CVX             	20230331
CW              	20230331
CWAN.K          	20230331
CWBC.O          	20230331
CWBR.O          	20230331
CWCO.O          	20230331
CWD.O           	20221231
CWENa.K         	20230331
CWH             	20230331
CWK             	20221231
CWST.O          	20230331
CWT             	20230331
CX              	20230331
CXAC.K          	20230331
CXAI.O          	20230331
CXDO.O          	20230331
CXE             	20221130
CXM             	20230430
CXT             	20230331
CXW             	20230331
CYAN.O          	20221231
CYBN.NLB        	20221231
CYBR.O          	20230331
CYCC.O          	20230331
CYCN.O          	20230331
CYD             	20221231
CYH             	20230331
CYN.O           	20230331
CYRX.O          	20230331
CYT.O           	20230331
CYTH.O          	20221231
CYTK.O          	20230331
CYTO.O          	20221231
CZFS.O          	20230331
CZNC.O          	20230331
CZOO.K          	20221231
CZR.O           	20230331
CZWI.O          	20230331
D               	20230331
DAC             	20230331
DADA.O          	20230331
DAIO.O          	20230331
DAKT.O          	20230128
DAL             	20230331
DALN.O          	20230331
DALS.O          	20230331
DAN             	20230331
DAO             	20230331
DAR             	20230401
DARE.O          	20230331
DASH.K          	20230331
DATS.O          	20230331
DAVA.K          	20230331
DAVE.O          	20230331
DAWN.O          	20230331
DB              	20230331
DBGI.O          	20230331
DBI             	20230429
DBRG.K          	20230331
DBTX.O          	20230331
DBVT.O          	20230331
DBX.O           	20230331
DC              	20230331
DCBO.TO         	20230331
DCFC.O          	20221231
DCGO.O          	20230331
DCI             	20230430
DCO             	20230401
DCOM.O          	20230331
DCPH.O          	20230331
DCTH.O          	20230331
DD              	20230331
DDD             	20230331
DDI.O           	20230331
DDL             	20230331
DDOG.O          	20230331
DDS             	20230429
DE              	20230430
DEA             	20230331
DECA.O          	20230331
DECK.K          	20230331
DEI             	20230331
DELL.K          	20230505
DEN             	20230331
DENN.O          	20230329
DEO             	20221231
DERM.O          	20230331
DESP.K          	20230331
DFFN.O          	20230331
DFH             	20230331
DFIN.K          	20230331
DFLI.O          	20230331
DFP             	20221130
DFS             	20230331
DG              	20230505
DGC_u           	20210930
DGHI.V          	20230331
DGICA.O         	20230331
DGII.O          	20230331
DGLY.O          	20230331
DGX             	20230331
DH.O            	20230331
DHAC.O          	20230331
DHC.O           	20230331
DHCA.O          	20230331
DHI             	20230331
DHIL.O          	20230331
DHR             	20230331
DHT             	20230331
DHX             	20230331
DHY             	20221031
DIAX.K          	20221231
DIBS.O          	20230331
DICE.O          	20230331
DIIIU.O         	20210630
DIN             	20230331
DINO.K          	20230331
DIOD.O          	20230331
DIS             	20230401
DISA.O          	20230331
DISH.O          	20230331
DIST.O          	20230331
DIT             	20230331
DJCO.O          	20230331
DK              	20230331
DKDCA.O         	20230331
DKL             	20230331
DKNG.O          	20230331
DKS             	20230429
DLA             	20230331
DLB             	20230331
DLHC.O          	20230331
DLNG.K          	20221231
DLO.O           	20230331
DLPN.O          	20230331
DLR             	20230331
DLTH.O          	20230430
DLTR.O          	20230429
DLX             	20230331
DLY             	20230331
DM              	20230331
DMAC.O          	20230331
DMAQ.O          	20230331
DMB             	20230228
DMF             	20230331
DMLP.O          	20230331
DMRC.O          	20230331
DMS             	20230331
DMTK.O          	20230331
DMYY_u.K        	20230331
DNA             	20230331
DNAB.O          	20230331
DNAD.O          	20230331
DNB             	20230331
DNLI.O          	20230331
DNMR.K          	20230331
DNN             	20230331
DNOW.K          	20230331
DNP             	20221031
DNUT.O          	20230402
DO              	20230331
DOC             	20230331
DOCN.K          	20230331
DOCS.K          	20230331
DOCU.O          	20230430
DOGZ.O          	20220630
DOLE.K          	20230331
DOMA.K          	20230331
DOMH.O          	20230331
DOMO.O          	20230430
DOO.TO          	20230430
DOOR.K          	20230402
DORM.O          	20230401
DOUG.K          	20230331
DOV             	20230331
DOW             	20230331
DOX.O           	20230331
DOYU.O          	20230331
DPCS.O          	20230331
DPG             	20221031
DPRO.CD         	20230331
DPSI.K          	20230331
DPZ             	20230326
DQ              	20230331
DRCT.O          	20230331
DRD             	20221231
DRFY.O          	20220630
DRH             	20230331
DRI             	20230226
DRIO.O          	20230331
DRMA.O          	20230331
DRQ             	20230331
DRRX.O          	20230331
DRS.O           	20230331
DRT.TO          	20230331
DRTS.O          	20221231
DRUG.CD         	20230331
DRVN.O          	20230401
DSAQ.K          	20230331
DSEY.O          	20230331
DSGN.O          	20230331
DSGR.O          	20230331
DSGX.O          	20230430
DSKE.O          	20230331
DSL             	20230331
DSM             	20221130
DSP.O           	20230331
DSS             	20230331
DSWL.O          	20220930
DSX             	20230331
DT              	20230331
DTC             	20230331
DTE             	20230331
DTIL.O          	20230331
DTM             	20230331
DTOC.O          	20230331
DTSS.O          	20230331
DTST.O          	20230331
DUET.O          	20230331
DUK             	20230331
DUNE.O          	20230331
DUO.O           	20221231
DUOL.O          	20230331
DUOT.O          	20230331
DV              	20230331
DVA             	20230331
DVAX.O          	20230331
DVN             	20230331
DWAC.O          	20221231
DWSN.O          	20230331
DX              	20230331
DXC             	20230331
DXCM.O          	20230331
DXF             	20221231
DXLG.O          	20230429
DXPE.O          	20230331
DXR.O           	20221231
DXYN.O          	20230401
DY              	20230429
DYAI.O          	20230331
DYN.O           	20230331
DYNT.O          	20230331
DZSI.O          	20230331
E               	20230331
EA.O            	20230331
EAB.N^J20       	20230331
EAC.O           	20230331
EAD             	20221031
EAF             	20230331
EAR.O           	20230331
EARN.K          	20230331
EAST.O          	20230331
EAT             	20230329
EB              	20230331
EBAY.O          	20230331
EBC.O           	20230331
EBET.O          	20230331
EBF             	20230228
EBIX.O          	20230331
EBMT.O          	20230331
EBON.O          	20221231
EBS             	20230331
EBTC.O          	20230331
EC              	20230331
ECAT.K          	20221231
ECBK.O          	20230331
ECC             	20230331
ECF             	20230331
ECL             	20230331
ECOR.O          	20230331
ECPG.O          	20230331
ECVT.K          	20230331
ECX.O           	20230331
ED              	20230331
EDAP.O          	20230331
EDBL.O          	20230331
EDD             	20221031
EDF             	20221130
EDIT.O          	20230331
EDN             	20221231
EDR             	20230331
EDRY.O          	20230331
EDSA.O          	20230331
EDTK.O          	20220331
EDTX.O          	20230331
EDU             	20230228
EDUC.O          	20230228
EE              	20230331
EEFT.O          	20230331
EEIQ.O          	20220930
EEX             	20230331
EFC             	20230331
EFOI.O          	20230331
EFSC.O          	20230331
EFSH.K          	20230331
EFTR.O          	20230331
EFX             	20230331
EFX.TO          	20230331
EGAN.O          	20230331
EGBN.O          	20230331
EGGF.K          	20230331
EGHT.O          	20230331
EGIO.O          	20220930
EGLE.K          	20230331
EGLX.TO         	20230331
EGO             	20230331
EGP             	20230331
EGRX.O          	20230331
EGY             	20230331
EH.O            	20230331
EHAB.K          	20230331
EHC             	20230331
EHTH.O          	20230331
EIC             	20230331
EIG             	20230331
EIGR.O          	20230331
EIM             	20230331
EIX             	20230331
EJH.O           	20220630
EKSO.O          	20230331
EL              	20230331
ELA             	20230331
ELAN.K          	20230331
ELBM.V          	20230331
ELDN.O          	20230331
ELEP.O          	20221231
ELET6.SA        	20230331
ELEV.O          	20230331
ELF             	20230331
ELGP.O          	20220930
ELJ.N^L20       	20230331
ELLO.K          	20221231
ELMD.K          	20230331
ELME.K          	20230331
ELOX.O          	20230331
ELP             	20230331
ELS             	20230331
ELSE.O          	20230331
ELTK.O          	20230331
ELTX.O          	20230331
ELV             	20230331
ELVN.O          	20221231
ELYM.O          	20230331
ELYS.O          	20230331
EM.O            	20221231
EMAN.K          	20230331
EMBC.O          	20230331
EMBK.O          	20230331
EMCG.O          	20230331
EMD             	20221231
EME             	20230331
EMF             	20230228
EMKR.O          	20230331
EML.O           	20230401
EMLD.O          	20230331
EMN             	20230331
EMO             	20221130
EMR             	20230331
EMTX.O          	20220930
EMX.V           	20230331
ENB             	20230331
ENCP.O          	20230331
ENER.O          	20230331
ENFN.K          	20230331
ENG.O           	20230401
ENIC.K          	20230331
ENLC.K          	20230331
ENLT.TA         	20230331
ENLV.O          	20221231
ENO             	20230331
ENOB.O          	20230331
ENOV.K          	20230331
ENPH.O          	20230331
ENR             	20230331
ENS             	20230331
ENSC.O          	20230331
ENSG.O          	20230331
ENSV.K          	20230331
ENTA.O          	20230331
ENTF.O          	20230331
ENTG.O          	20230401
ENTX.O          	20230331
ENV             	20230331
ENVA.K          	20230331
ENVB.O          	20230331
ENVX.O          	20230402
ENZ             	20230430
EOCW.K          	20230331
EOG             	20230331
EOI             	20230331
EOLS.O          	20230331
EOS             	20221231
EOSE.O          	20230331
EOT             	20230331
EP              	20230331
EPAC.K          	20230228
EPAM.K          	20230331
EPC             	20230331
EPD             	20230331
EPIX.O          	20230331
EPM             	20230331
EPMI.O          	20220630
EPOW.O          	20221231
EPR             	20230331
EPRT.K          	20230331
EPSN.O          	20230331
EPWK.O          	20220630
EQ.O            	20230331
EQBK.K          	20230331
EQC             	20230331
EQH             	20230331
EQIX.O          	20230331
EQNR.K          	20230331
EQR             	20230331
EQRX.O          	20230331
EQS             	20230331
EQT             	20230331
EQX             	20230331
ERAS.O          	20230331
ERES.O          	20230331
ERF             	20230331
ERIC.O          	20230331
ERIE.O          	20230331
ERII.O          	20230331
ERJ             	20230331
ERNA.O          	20230331
ERO.TO          	20230331
ERYP.O          	20221231
ES              	20230331
ESAB.K          	20230331
ESAC.O          	20230331
ESBA.K          	20230331
ESCA.O          	20230331
ESE             	20230331
ESEA.O          	20230331
ESGR.O          	20230331
ESI             	20230331
ESLT.O          	20230331
ESMT.K          	20230331
ESNT.K          	20230331
ESOA.O          	20230331
ESP             	20230331
ESPR.O          	20230331
ESQ.O           	20230331
ESRT.K          	20230331
ESS             	20230331
ESSA.O          	20230331
ESTA.O          	20230331
ESTC.K          	20230430
ESTE.K          	20230331
ET              	20230331
ETAO.O          	20220930
ETB             	20221231
ETD             	20230331
ETJ             	20221231
ETN             	20230331
ETNB.O          	20230331
ETON.O          	20230331
ETR             	20230331
ETRN.K          	20230331
ETSY.O          	20230331
ETV             	20221231
ETWO.K          	20230228
ETX             	20230131
EU.V            	20230331
EUAV.BR         	20230331
EUDA.O          	20221031
EVA             	20230331
EVAX.O          	20230331
EVBG.O          	20230331
EVBN.K          	20230331
EVC             	20230331
EVCM.O          	20230331
EVE             	20230331
EVER.O          	20230331
EVEX.K          	20230331
EVGN.O          	20230331
EVGO.O          	20230331
EVGR.O          	20230228
EVH             	20230331
EVI             	20230331
EVLO.O          	20230331
EVLV.O          	20230331
EVN             	20221130
EVOK.O          	20230331
EVR             	20230331
EVRG.O          	20230331
EVRI.K          	20230331
EVTC.K          	20230331
EVTL.K          	20221231
EVTS.O          	20220630
EVTV.O          	20220930
EVV             	20230331
EW              	20230331
EWBC.O          	20230331
EWCZ.O          	20230401
EWTX.O          	20230331
EXACU.O         	20210930
EXAI.O          	20230331
EXAS.O          	20230331
EXC.O           	20230331
EXEL.O          	20230331
EXFY.O          	20230331
EXK             	20230331
EXLS.O          	20230331
EXP             	20230331
EXPD.O          	20230331
EXPE.O          	20230331
EXPI.O          	20230331
EXPO.O          	20230331
EXPR.K          	20230429
EXR             	20230331
EXTR.O          	20230331
EYE.O           	20230401
EYEN.O          	20230331
EYMSN.PK^K18    	20230331
EYPT.O          	20230331
EZFL.O          	20230331
EZGO.O          	20220930
EZPW.O          	20230331
EZT.N^K20       	20230331
F               	20230331
FA.O            	20230331
FACT.K          	20230331
FAF             	20230331
FAMI.O          	20220930
FANG.O          	20230331
FANH.O          	20230331
FARM.O          	20230331
FARO.O          	20230331
FAST.O          	20230331
FAT.O           	20230326
FATE.O          	20230331
FATH.K          	20230331
FATP.O          	20230331
FAX             	20221031
FAZE.O          	20230331
FBIN.K          	20230401
FBIO.O          	20230331
FBIZ.O          	20230331
FBK             	20230331
FBMS.O          	20230331
FBNC.O          	20230331
FBP             	20230331
FBRT.K          	20230331
FBRX.O          	20230331
FC              	20230228
FCAP.O          	20230331
FCBC.O          	20230331
FCCO.O          	20230331
FCEL.O          	20230430
FCF             	20230331
FCFS.O          	20230331
FCN             	20230331
FCNCA.O         	20230331
FCPT.K          	20230331
FCUV.O          	20230331
FCX             	20230331
FDAN.O          	20220630
FDBC.O          	20230331
FDEU.K          	20221231
FDMT.O          	20230331
FDP             	20230331
FDS             	20230228
FDUS.O          	20230331
FDX             	20230228
FE              	20230331
FEAM.O          	20230331
FEI             	20221031
FEIM.O          	20230131
FELE.O          	20230331
FEMY.O          	20230331
FENC.O          	20230331
FENG.K          	20230331
FERG.K          	20230430
FET             	20230331
FEXD.O          	20230331
FF              	20230331
FFBC.O          	20230331
FFIC.O          	20230331
FFIE.O          	20230331
FFIN.O          	20230331
FFIV.O          	20230331
FFNW.O          	20230331
FFWM.O          	20230331
FG              	20230331
FGBI.O          	20230331
FGEN.O          	20230331
FGF.O           	20230331
FGH             	20230331
FGI.O           	20230331
FGMC.O          	20230331
FHB.O           	20230331
FHI             	20230331
FHLT.O          	20230331
FHN             	20230331
FHTX.O          	20230331
FI              	20230331
FIAC.O          	20230331
FICO.K          	20230331
FICV.O          	20230331
FIGS.K          	20230331
FINV.K          	20230331
FINW.O          	20230331
FIP.O           	20230331
FIS             	20230331
FISI.O          	20230331
FITB.O          	20230331
FIVE.O          	20230429
FIVN.O          	20230331
FIX             	20230331
FIXX.O          	20230331
FIZZ.O          	20230128
FKWL.O          	20230331
FL              	20230429
FLAG.K          	20230331
FLEX.O          	20230331
FLFV.O          	20221231
FLGC.O          	20230331
FLGT.O          	20230331
FLIC.O          	20230331
FLJ.O           	20220930
FLL.O           	20230331
FLME.K          	20230331
FLNC.O          	20230331
FLNG.OL         	20230331
FLNT.O          	20230331
FLO             	20230422
FLR             	20230331
FLS             	20230331
FLT             	20230331
FLUX.O          	20230331
FLWS.O          	20230402
FLXS.O          	20230331
FLYW.O          	20230331
FMAO.O          	20230331
FMBH.O          	20230331
FMC             	20230331
FMIV.O          	20230331
FMNB.O          	20230331
FMS             	20230331
FMX             	20230331
FN              	20230331
FNA             	20230331
FNB             	20230331
FNCB.O          	20230331
FNCH.O          	20230331
FND             	20230330
FNF             	20230331
FNGR.O          	20230228
FNKO.O          	20230331
FNLC.O          	20230331
FNV.TO          	20230331
FNVT.O          	20230331
FNWB.O          	20230331
FNWD.O          	20230331
FOA             	20230331
FOCS.O          	20230331
FOLD.O          	20230331
FONR.O          	20230331
FOR             	20230331
FORA.O          	20230331
FORD.O          	20230331
FORG.K          	20230331
FORL.O          	20221231
FORM.O          	20230401
FORR.O          	20230331
FORTY.O         	20230331
FOSL.O          	20230401
FOUR.K          	20230331
FOXA.O          	20230331
FOXF.O          	20230331
FOXO.K          	20230331
FPAY.O          	20230331
FPF             	20221031
FPH             	20230331
FPI             	20230331
FPL             	20221031
FR              	20230331
FR.TO           	20230331
FRA             	20221231
FRAF.O          	20230331
FRBA.O          	20230331
FRBK.O          	20230331
FRBN.O          	20230331
FRD             	20221231
FREE.O          	20230331
FREQ.O          	20230331
FRES.O          	20220930
FREY.K          	20230331
FRG.O           	20230401
FRGE.K          	20230331
FRGI.O          	20230402
FRGT.O          	20221231
FRHC.O          	20221231
FRLA.O          	20230331
FRLN.O          	20230331
FRME.O          	20230331
FRO             	20230331
FROG.O          	20230331
FRPH.O          	20230331
FRPT.O          	20230331
FRSH.O          	20230331
FRST.O          	20230331
FRT             	20230331
FRTX.O          	20230331
FRXB.K          	20230331
FRZA.O          	20230331
FSBC.O          	20230331
FSBW.O          	20230331
FSCO.K          	20221231
FSEA.O          	20230331
FSFG.O          	20230331
FSHPU.O         	20210930
FSI             	20230331
FSK             	20230331
FSLR.O          	20230331
FSLY.K          	20230331
FSNB.K          	20220930
FSP             	20230331
FSR             	20230331
FSRX.O          	20230331
FSS             	20230331
FSTR.O          	20230331
FSV.TO          	20230331
FT              	20230228
FTCH.K          	20230331
FTCI.O          	20230331
FTDR.O          	20230331
FTEK.O          	20230331
FTF             	20221231
FTFT.O          	20230331
FTHM.O          	20230331
FTHY.K          	20220531
FTI             	20230331
FTII.O          	20230331
FTK             	20230331
FTNT.O          	20230331
FTS.TO          	20230331
FTV             	20230331
FUBO.K          	20230331
FUL             	20230304
FULC.O          	20230331
FULT.O          	20230331
FUN             	20230326
FUNC.O          	20230331
FUND.O          	20221231
FURY.TO         	20230331
FUSB.O          	20230331
FUSN.O          	20230331
FUTU.O          	20230331
FUV.O           	20230331
FVCB.O          	20230331
FVI.TO          	20230331
FVRR.K          	20230331
FWAC.O          	20230331
FWBI.O          	20230331
FWONA.O         	20230331
FWRD.O          	20230331
FWRG.O          	20230326
FXCO.O          	20220930
FXLV.K          	20220930
FXNC.O          	20230331
FYBR.O          	20230331
FZT             	20230331
G               	20230331
GABC.O          	20230331
GAIA.O          	20230331
GAIN.O          	20230331
GALT.O          	20230331
GAMB.O          	20230331
GAMC.O          	20230331
GAME.V          	20230228
GAN.O           	20230331
GANX.O          	20230331
GAQ             	20230331
GASS.O          	20230331
GATE.O          	20230331
GATO.K          	20220930
GATX.K          	20230331
GAU             	20230331
GB              	20221231
GBBK.O          	20230331
GBCI.K          	20230331
GBDC.O          	20230331
GBIO.O          	20230331
GBLI.K          	20230331
GBNH.O          	20230331
GBNY.O          	20230331
GBR             	20230331
GBTG.K          	20230331
GBX             	20230228
GCBC.O          	20230331
GCI             	20230331
GCMG.O          	20230331
GCO             	20230429
GCT.O           	20230331
GCTK.O          	20230331
GD              	20230402
GDC.O           	20230331
GDDY.K          	20230331
GDEN.O          	20230331
GDEV.O          	20220930
GDHG.O          	20220930
GDLT.O          	20220930
GDNR.O          	20221231
GDOT.K          	20230331
GDRX.O          	20230331
GDS.O           	20230331
GDST.O          	20221231
GDTC.O          	20221231
GDVWU.O         	20220331
GDYN.O          	20230331
GE              	20230331
GECC.O          	20230331
GEF             	20230430
GEG.O           	20230331
GEHC.O          	20230331
GEHI.K          	20221231
GEL             	20230331
GELS.O          	20220331
GEN.O           	20230331
GENC.K          	20230331
GENE.O          	20221231
GENI.K          	20230331
GENQ.O          	20230331
GEO             	20230331
GEOS.O          	20230331
GER             	20221130
GERN.O          	20230331
GES             	20230429
GETR.K          	20220930
GETY.K          	20230331
GEVO.O          	20230331
GFAI.O          	20221231
GFCX.O          	20220630
GFF             	20230331
GFGD.O          	20230331
GFI             	20221231
GFL.TO          	20230331
GFOR.K          	20230331
GFS.O           	20230331
GFX             	20230331
GGAA.O          	20220930
GGAL.O          	20230331
GGB             	20230331
GGE.O           	20230331
GGG             	20230331
GGR.O           	20230331
GGZ             	20221231
GH.O            	20230331
GHC             	20230331
GHG             	20221231
GHI             	20230331
GHIX.O          	20230331
GHL             	20230331
GHLD.K          	20230331
GHM             	20230331
GHRS.O          	20230331
GHSI.O          	20230331
GHY             	20230131
GIA.O           	20230331
GIB             	20230331
GIC             	20230331
GIFI.O          	20230331
GIGM.O          	20230331
GIII.O          	20230430
GIL             	20230402
GILD.O          	20230331
GILT.O          	20230331
GIM             	20221231
GIPR.O          	20230331
GIS             	20230226
GKOS.K          	20230331
GL              	20230331
GLAD.O          	20230331
GLBE.O          	20230331
GLBS.O          	20230331
GLBZ.O          	20230331
GLDD.O          	20230331
GLG.O           	20230331
GLLI.O          	20230331
GLMD.O          	20230331
GLNG.O          	20230331
GLOB.K          	20230331
GLOP.K          	20230331
GLP             	20230331
GLPG.O          	20230331
GLPI.O          	20230331
GLRE.O          	20230331
GLSI.O          	20230331
GLST.O          	20221231
GLT             	20230331
GLTA.K          	20230331
GLTO.O          	20230331
GLU             	20221231
GLUE.O          	20230331
GLW             	20230331
GLYC.O          	20230331
GM              	20230331
GMAB.O          	20230331
GMBL.O          	20230331
GMDA.O          	20230331
GME             	20230429
GMED.K          	20230331
GMFI.O          	20221231
GMGI.O          	20230430
GMM.O           	20220930
GMRE.K          	20230331
GMS             	20230131
GMVD.O          	20210630
GNE             	20230331
GNFT.O          	20221231
GNK             	20230331
GNL             	20230331
GNLN.O          	20230331
GNLX.O          	20230331
GNPX.O          	20230331
GNRC.K          	20230331
GNS             	20221231
GNSS.O          	20230331
GNTA.O          	20221231
GNTX.O          	20230331
GNTY.K          	20230331
GNUS.O          	20230331
GNW             	20230331
GO.O            	20230401
GOCO.O          	20230331
GODNU.O         	20230331
GOEV.O          	20230331
GOF             	20221130
GOGL.O          	20230331
GOGN.K          	20230331
GOGO.O          	20230331
GOL             	20230331
GOLD.K          	20230331
GOLD.TO         	20230228
GOLF.K          	20230331
GOOD.O          	20230331
GOOGL.O         	20230331
GOOS.TO         	20230402
GORO.K          	20230331
GOSS.O          	20230331
GOTU.K          	20230331
GOVX.O          	20230331
GPAC.O          	20230331
GPC             	20230331
GPCR.O          	20230331
GPI             	20230331
GPK             	20230331
GPMT.K          	20230331
GPN             	20230331
GPOR.K          	20230331
GPP.O           	20230331
GPRE.O          	20230331
GPRK.K          	20230331
GPRO.O          	20230331
GPS             	20230429
GPV.V           	20221231
GPW.N^I10       	20230331
GRAB.O          	20230331
GRBK.K          	20230331
GRC             	20230331
GRCL.O          	20221231
GREE.O          	20230331
GRF             	20221231
GRFS.O          	20230331
GRI.O           	20230331
GRIL.O          	20220630
GRIN.O          	20230331
GRMN.K          	20230401
GRNA.O          	20230331
GRND.K          	20230331
GRNQ.O          	20230331
GRNT.K          	20230331
GROM.O          	20230331
GROV.K          	20230331
GROW.O          	20221231
GROY.K          	20221231
GRPH.O          	20230331
GRPN.O          	20230331
GRP_u           	20230331
GRRR.O          	20221231
GRTS.O          	20230331
GRTX.O          	20230331
GRVY.O          	20230331
GRWG.O          	20230331
GRX             	20221231
GS              	20230331
GSAT.K          	20230331
GSBC.O          	20230331
GSBD.K          	20230331
GSD.O           	20221231
GSHD.O          	20230331
GSIT.O          	20230331
GSK             	20230331
GSL             	20230331
GSM.O           	20230331
GSMG.O          	20221231
GSRM.O          	20230331
GSUN.O          	20220930
GT.O            	20230331
GTAC.O          	20230331
GTBP.O          	20230331
GTE             	20230331
GTEC.O          	20230331
GTES.K          	20230401
GTH.O           	20221231
GTHX.O          	20230331
GTIM.O          	20230328
GTLB.O          	20230430
GTLS.K          	20230331
GTN             	20230331
GTX.O           	20230331
GTY             	20230331
GUG             	20220531
GURE.O          	20230331
GVA             	20230331
GVP.O           	20230331
GWAV.O          	20230331
GWH             	20230331
GWRE.K          	20230430
GWRS.O          	20230331
GWW             	20230331
GXO             	20230331
GYRO.O          	20230331
H               	20230331
HA.O            	20230331
HAE             	20230401
