RIC,MAX(ACCOUNT_DATE)
9022.T          ,20230331
4689.T          ,20230331
9997.T          ,20230331
8624.T          ,20230331
8306.T          ,20230331
9021.T          ,20230331
2897.T          ,20230331
1718.T          ,20230331
6315.T          ,20230331
7205.T          ,20230331
6866.T          ,20230331
5830.T          ,20230331
8551.T          ,20230331
1860.T          ,20230331
3861.T          ,20230331
7552.T          ,20230331
6810.T          ,20230331
6164.T          ,20230331
8242.T          ,20230331
8233.T          ,20230228
7994.T          ,20230331
4704.T          ,20230331
4204.T          ,20230331
7224.T          ,20230331
7947.T          ,20230331
8345.T          ,20230331
7380.T          ,20230331
8369.T          ,20230331
6425.T          ,20230331
4674.T          ,20230331
9682.T          ,20230331
9697.T          ,20230331
4980.T          ,20230331
7242.T          ,20230331
5301.T          ,20230331
9793.T          ,20230228
7241.T          ,20230331
9069.T          ,20230331
9474.T          ,20230331
2531.T          ,20230331
7218.T          ,20230331
4216.T          ,20230331
9885.T          ,20230331
2815.T          ,20230331
9842.T          ,20230228
9706.T          ,20230331
8366.T          ,20230331
7518.T          ,20230331
6845.T          ,20230331
4061.T          ,20230331
6134.T          ,20230331
7615.T          ,20230331
5210.T          ,20230331
8362.T          ,20230331
6960.T          ,20230331
6806.T          ,20230331
4666.T          ,20230430
7463.T          ,20230331
9903.T          ,20230228
9882.T          ,20230331
4401.T          ,20230331
8060.T          ,20230331
7599.T          ,20230228
8343.T          ,20230331
3946.T          ,20230331
4917.T          ,20230331
8876.T          ,20230331
9441.T          ,20230331
8230.T          ,20230331
8388.T          ,20230331
6135.T          ,20230331
5013.T          ,20230331
6482.T          ,20230331
3791.T          ,20230228
4404.T          ,20230331
5969.T          ,20230331
7976.T          ,20230331
9663.T          ,20230331
6351.T          ,20230331
6013.T          ,20230331
6859.T          ,20230331
8346.T          ,20230331
6382.T          ,20230331
1821.T          ,20230331
8387.T          ,20230331
7606.T          ,20230331
9962.T          ,20230331
8804.T          ,20230331
7972.T          ,20230331
6222.T          ,20230331
9511.T          ,20230331
8016.T          ,20230228
6951.T          ,20230331
4812.T          ,20230331
6820.T          ,20230331
8518.T          ,20230331
4307.T          ,20230331
6470.T          ,20230331
7240.T          ,20230331
9438.T          ,20230331
9755.T          ,20230331
6967.T          ,20230331
7740.T          ,20230331
6298.T          ,20230331
1798.T          ,20230331
9678.T          ,20230430
8139.T          ,20230331
3837.T          ,20230331
5602.T          ,20230331
7477.T          ,20230331
5344.T          ,20230331
8159.T          ,20230331
6834.T          ,20230331
1377.T          ,20230228
5285.T          ,20230331
5947.T          ,20230331
7936.T          ,20230331
5408.T          ,20230331
7887.T          ,20230331
7985.T          ,20230331
9719.T          ,20230331
9075.T          ,20230331
1853.T          ,20230331
6362.T          ,20230331
3002.T          ,20230331
2812.T          ,20230331
6941.T          ,20230331
2676.T          ,20230331
8252.T          ,20230331
4064.T          ,20230331
5943.T          ,20230331
7280.T          ,20230331
8279.T          ,20230331
6800.T          ,20230331
5911.T          ,20230331
8392.T          ,20230331
8877.T          ,20230331
7624.T          ,20230228
8068.T          ,20230430
9017.T          ,20230331
4539.T          ,20230331
7927.T          ,20230331
8282.T          ,20230331
4527.T          ,20230331
7643.T          ,20230331
6823.T          ,20230331
2267.T          ,20230331
4997.T          ,20230331
4686.T          ,20230331
5476.T          ,20230331
1884.T          ,20230331
7350.T          ,20230331
6461.T          ,20230331
4324.T          ,20230331
9739.T          ,20230331
7500.T          ,20230331
7419.T          ,20230331
4733.T          ,20230331
7614.T          ,20230430
6926.T          ,20230331
8217.T          ,20230220
4825.T          ,20230228
9610.T          ,20230331
4187.T          ,20230228
3943.T          ,20230331
6644.T          ,20230331
7628.T          ,20230331
4820.T          ,20230331
1844.T          ,20230430
7555.T          ,20230331
6822.T          ,20230331
7608.T          ,20230228
4685.T          ,20230331
8084.T          ,20230331
4680.T          ,20230331
8609.T          ,20230331
6516.T          ,20230331
9948.T          ,20230228
2685.T          ,20230228
7442.T          ,20230331
4022.T          ,20230331
7585.T          ,20230331
3526.T          ,20230331
8844.T          ,20230331
5941.T          ,20230331
4220.T          ,20230331
8226.T          ,20230331
7502.T          ,20230331
2792.T          ,20230228
9629.T          ,20230331
7250.T          ,20230331
6899.T          ,20230331
3109.T          ,20230331
7426.T          ,20230331
1870.T          ,20230331
1789.T          ,20230331
7906.T          ,20230331
9878.T          ,20230320
8968.T          ,20230228
6286.T          ,20230331
7857.T          ,20230331
2916.T          ,20230331
6331.T          ,20230331
7464.T          ,20230331
6882.T          ,20230331
7486.T          ,20230331
8018.T          ,20230331
5820.T          ,20230331
9640.T          ,20230331
9994.T          ,20230331
6358.T          ,20230331
7992.T          ,20230331
6938.T          ,20230331
9932.T          ,20230331
1949.T          ,20230331
4109.T          ,20230331
7902.T          ,20230331
6337.T          ,20230331
1768.T          ,20230331
8152.T          ,20230331
4650.T          ,20230331
4406.T          ,20230331
1379.T          ,20230331
7460.T          ,20230331
8132.T          ,20230331
4722.T          ,20230331
7713.T          ,20230228
7551.T          ,20230331
6969.T          ,20230331
8075.T          ,20230331
9475.T          ,20230331
8079.T          ,20230430
4726.T          ,20230331
4368.T          ,20230331
7979.T          ,20230331
8227.T          ,20230220
5277.T          ,20230331
4464.T          ,20230331
6424.T          ,20230331
4099.T          ,20230331
4008.T          ,20230331
2923.T          ,20230430
4972.T          ,20230331
1934.T          ,20230331
4792.T          ,20230331
8125.T          ,20230228
9956.T          ,20230331
9914.T          ,20230320
9989.T          ,20230331
4234.T          ,20230331
8137.T          ,20230331
7480.T          ,20230331
7450.T          ,20230228
4800.T          ,20230331
9790.T          ,20230331
3436.T          ,20230331
7601.T          ,20230228
7707.T          ,20230331
4681.T          ,20230331
5410.T          ,20230331
5949.T          ,20230331
7944.T          ,20230331
4761.T          ,20230331
9639.T          ,20230331
1961.T          ,20230331
2805.T          ,20230331
6789.T          ,20230331
8150.T          ,20230331
9769.T          ,20230331
2681.T          ,20230331
9470.T          ,20230331
6814.T          ,20230228
8276.T          ,20230220
1982.T          ,20230331
5935.T          ,20230331
8200.T          ,20230228
9828.T          ,20230331
4538.T          ,20230331
6986.T          ,20230331
5282.T          ,20230331
6420.T          ,20230331
7871.T          ,20230331
2683.T          ,20230228
2918.T          ,20230228
7550.T          ,20230331
8057.T          ,20230420
8101.T          ,20230331
8289.T          ,20230228
2705.T          ,20230331
8871.T          ,20230331
4636.T          ,20230331
6905.T          ,20230520
9046.T          ,20230331
4229.T          ,20230331
7414.T          ,20230331
1808.T          ,20230331
1873.T          ,20230430
7130.T          ,20230331
7621.T          ,20230331
9757.T          ,20230331
1811.T          ,20230331
8255.T          ,20230331
7637.T          ,20230331
6324.T          ,20230331
6904.T          ,20230331
7416.T          ,20230331
6393.T          ,20230331
7570.T          ,20230331
9929.T          ,20230331
9955.T          ,20230331
6745.T          ,20230331
9780.T          ,20230331
9037.T          ,20230331
7611.T          ,20230228
9033.T          ,20230331
9535.T          ,20230331
7856.T          ,20230430
6804.T          ,20230331
3437.T          ,20230331
7219.T          ,20230228
7467.T          ,20230331
2831.T          ,20230331
6914.T          ,20230331
9853.T          ,20230331
1793.T          ,20230331
3953.T          ,20230331
4762.T          ,20230331
9850.T          ,20230331
5989.T          ,20230331
6662.T          ,20230331
9305.T          ,20230331
1994.T          ,20230331
7561.T          ,20230331
7630.T          ,20230228
8628.T          ,20230331
4215.T          ,20230331
9720.T          ,20230228
8215.T          ,20230331
7705.T          ,20230331
7593.T          ,20230331
4644.T          ,20230331
9479.T          ,20230331
4709.T          ,20230331
7273.T          ,20230331
8182.T          ,20230331
2573.T          ,20230331
4992.T          ,20230228
7965.T          ,20230220
4957.T          ,20230331
6838.T          ,20230331
9934.T          ,20230331
6436.T          ,20230331
7266.T          ,20230331
8338.T          ,20230331
6173.T          ,20230228
7634.T          ,20230331
7610.T          ,20230228
7921.T          ,20230228
8273.T          ,20230228
4739.T          ,20230331
1905.T          ,20230331
7885.T          ,20230331
8344.T          ,20230331
6155.T          ,20230331
2904.T          ,20230331
2667.T          ,20230331
4645.T          ,20230228
9119.T          ,20230331
2686.T          ,20230228
4970.T          ,20230331
9896.T          ,20230331
6855.T          ,20230331
6418.T          ,20230331
4113.T          ,20230331
7575.T          ,20230331
9889.T          ,20230331
9702.T          ,20230331
9880.T          ,20230331
4462.T          ,20230331
4626.T          ,20230331
4816.T          ,20230331
7510.T          ,20230331
6338.T          ,20230331
3396.T          ,20230228
4679.T          ,20230331
8281.T          ,20230331
3513.T          ,20230331
7501.T          ,20230228
5781.T          ,20230331
2894.T          ,20230331
4743.T          ,20230331
4027.T          ,20230331
8006.T          ,20230331
9308.T          ,20230331
2669.T          ,20230228
6445.T          ,20230331
6704.T          ,20230331
9059.T          ,20230331
6728.T          ,20230331
2221.T          ,20230331
7893.T          ,20230331
7602.T          ,20230331
7408.T          ,20230331
3901.T          ,20230331
9753.T          ,20230331
8260.T          ,20230228
6336.T          ,20230430
2693.T          ,20230331
7719.T          ,20230228
5191.T          ,20230331
2597.T          ,20230331
8747.T          ,20230331
8081.T          ,20230331
9904.T          ,20230331
7596.T          ,20230331
9746.T          ,20230331
2876.T          ,20230331
9369.T          ,20230228
8897.T          ,20230331
8154.T          ,20230331
2216.T          ,20230331
4521.T          ,20230331
3010.T          ,20230331
4635.T          ,20230331
2220.T          ,20230331
8173.T          ,20230331
8007.T          ,20230331
4512.T          ,20230331
7235.T          ,20230331
9633.T          ,20230331
7604.T          ,20230430
4559.T          ,20230331
4767.T          ,20230331
2874.T          ,20230331
9045.T          ,20230331
7590.T          ,20230420
8818.T          ,20230331
9991.T          ,20230331
6292.T          ,20230331
9849.T          ,20230331
3201.T          ,20230228
8072.T          ,20230331
4832.T          ,20230331
4664.T          ,20230331
4963.T          ,20230331
7702.T          ,20230331
9675.T          ,20230331
8585.T          ,20230331
8515.T          ,20230331
8854.T          ,20230331
7421.T          ,20230331
2651.T          ,20230228
2689.T          ,20230331
3597.T          ,20230331
6718.T          ,20230331
4021.T          ,20230331
8157.T          ,20230331
1381.T          ,20230331
9072.T          ,20230331
2579.T          ,20230331
4100.T          ,20230331
8061.T          ,20230331
1946.T          ,20230331
3529.T          ,20230331
6277.T          ,20230331
9409.T          ,20230331
8165.T          ,20230331
4531.T          ,20230331
5983.T          ,20230331
5194.T          ,20230331
4745.T          ,20230228
8129.T          ,20230331
1835.T          ,20230331
6643.T          ,20230331
8542.T          ,20230331
7277.T          ,20230331
5388.T          ,20230331
9600.T          ,20230331
8925.T          ,20230430
8058.T          ,20230331
7122.T          ,20230331
9872.T          ,20230220
4047.T          ,20230331
4707.T          ,20230420
4031.T          ,20230331
3001.T          ,20230331
8155.T          ,20230228
7721.T          ,20230331
6279.T          ,20230220
7564.T          ,20230331
9873.T          ,20230331
9946.T          ,20230228
7461.T          ,20230331
6912.T          ,20230331
9726.T          ,20230331
9856.T          ,20230331
5970.T          ,20230331
6919.T          ,20230331
9368.T          ,20230331
5216.T          ,20230331
4023.T          ,20230331
4082.T          ,20230331
9171.T          ,20230331
5852.T          ,20230331
7554.T          ,20230331
7878.T          ,20230430
4748.T          ,20230331
6484.T          ,20230331
6485.T          ,20230331
1866.T          ,20230331
7868.T          ,20230331
7726.T          ,20230331
9603.T          ,20230430
5458.T          ,20230331
4409.T          ,20230331
9845.T          ,20230331
5352.T          ,20230331
9347.T          ,20221231
6327.T          ,20230331
7865.T          ,20230420
4918.T          ,20230331
4956.T          ,20230331
7949.T          ,20230331
3096.T          ,20230331
8218.T          ,20230331
8077.T          ,20230430
4967.T          ,20230331
9867.T          ,20230331
3580.T          ,20230331
5631.T          ,20230331
6454.T          ,20230331
9749.T          ,20230331
4687.T          ,20230331
9831.T          ,20230331
6297.T          ,20230331
1981.T          ,20230331
9827.T          ,20230331
1743.T          ,20230331
2533.T          ,20230331
9950.T          ,20230320
9647.T          ,20230228
6853.T          ,20230331
9628.T          ,20230331
9616.T          ,20230331
1885.T          ,20230331
2002.T          ,20230331
9001.T          ,20230331
3103.T          ,20230331
6474.T          ,20230228
4045.T          ,20230331
6867.T          ,20230331
9605.T          ,20230331
6837.T          ,20230331
8202.T          ,20230331
1726.T          ,20230331
3101.T          ,20230331
7966.T          ,20230331
4507.T          ,20230331
7991.T          ,20230331
7565.T          ,20230331
8848.T          ,20230331
9009.T          ,20230331
4360.T          ,20230331
7925.T          ,20230331
5729.T          ,20230331
5310.T          ,20230331
8766.T          ,20230331
7860.T          ,20230331
8377.T          ,20230331
8570.T          ,20230228
7603.T          ,20230228
5967.T          ,20230228
5707.T          ,20230331
6349.T          ,20230331
6103.T          ,20230331
6201.T          ,20230331
1833.T          ,20230331
6881.T          ,20230331
8142.T          ,20230430
9602.T          ,20230228
9735.T          ,20230331
5463.T          ,20230331
8167.T          ,20230228
9715.T          ,20230331
1944.T          ,20230331
8256.T          ,20221220
7102.T          ,20230331
5411.T          ,20230331
9887.T          ,20230331
8803.T          ,20230331
6502.T          ,20230331
6995.T          ,20230331
6440.T          ,20230331
9890.T          ,20230331
4224.T          ,20230331
6999.T          ,20230331
6316.T          ,20230331
7515.T          ,20230228
4102.T          ,20230331
7456.T          ,20230331
5982.T          ,20230228
9763.T          ,20230331
4960.T          ,20230331
4728.T          ,20230228
8572.T          ,20230331
9980.T          ,20230331
8105.T          ,20230331
3011.T          ,20230331
6592.T          ,20230331
9313.T          ,20230228
8869.T          ,20230331
7537.T          ,20230331
7524.T          ,20230331
8046.T          ,20230331
6862.T          ,20230331
8103.T          ,20230331
7247.T          ,20230331
4919.T          ,20230331
6920.T          ,20230331
7901.T          ,20230430
4716.T          ,20230531
4365.T          ,20230331
7284.T          ,20230331
1810.T          ,20230331
6871.T          ,20230331
1795.T          ,20230331
5644.T          ,20230331
9068.T          ,20230331
6334.T          ,20230331
9612.T          ,20230331
9381.T          ,20230228
9115.T          ,20230331
6089.T          ,20230331
2207.T          ,20230331
1976.T          ,20230331
3878.T          ,20230331
5261.T          ,20230331
5445.T          ,20230331
7931.T          ,20230320
5110.T          ,20230331
5975.T          ,20230331
7983.T          ,20230430
9928.T          ,20230331
8066.T          ,20230331
4668.T          ,20230228
8285.T          ,20230331
5981.T          ,20230331
1380.T          ,20230331
9977.T          ,20230228
6888.T          ,20230331
5273.T          ,20230331
1997.T          ,20230228
7918.T          ,20230331
5482.T          ,20230331
6381.T          ,20230331
4712.T          ,20230331
7562.T          ,20230331
9533.T          ,20230331
8008.T          ,20230228
5998.T          ,20230331
5391.T          ,20230331
9233.T          ,20230331
5962.T          ,20230331
1852.T          ,20230331
9959.T          ,20230331
4623.T          ,20230331
3951.T          ,20230331
1975.T          ,20230331
9070.T          ,20230331
3662.T          ,20230430
4551.T          ,20230331
9625.T          ,20230331
7283.T          ,20230331
8117.T          ,20230331
1518.T          ,20230331
9408.T          ,20230331
9791.T          ,20230331
9974.T          ,20230228
8835.T          ,20230331
2911.T          ,20230331
1515.T          ,20230331
4625.T          ,20230331
3583.T          ,20230331
9439.T          ,20230331
3964.T          ,20230331
7508.T          ,20230331
6918.T          ,20230331
7494.T          ,20230331
2208.T          ,20230331
2804.T          ,20230331
4558.T          ,20230331
6376.T          ,20230331
3694.T          ,20230331
3113.T          ,20230331
3941.T          ,20230331
5195.T          ,20230331
5974.T          ,20230331
5819.T          ,20230331
1766.T          ,20230430
1971.T          ,20230331
7739.T          ,20230331
5946.T          ,20230331
7297.T          ,20230331
8076.T          ,20230331
5952.T          ,20230331
9055.T          ,20230331
5702.T          ,20230331
5900.T          ,20230228
5208.T          ,20230331
9852.T          ,20230331
5268.T          ,20230331
5341.T          ,20230228
2206.T          ,20230331
9895.T          ,20230331
5909.T          ,20230331
7305.T          ,20230331
9405.T          ,20230331
7616.T          ,20230331
9692.T          ,20230430
8842.T          ,20230430
1301.T          ,20230331
4705.T          ,20230331
1491.T          ,20230331
1805.T          ,20230331
9012.T          ,20230331
8014.T          ,20230331
6407.T          ,20230331
7458.T          ,20230331
8030.T          ,20230331
5461.T          ,20230331
4287.T          ,20230430
3202.T          ,20230331
9363.T          ,20230331
7609.T          ,20230331
8247.T          ,20230228
9367.T          ,20230331
1815.T          ,20230331
3880.T          ,20230331
8383.T          ,20230331
3947.T          ,20230331
5951.T          ,20230331
8522.T          ,20230331
8563.T          ,20230331
6848.T          ,20230331
6138.T          ,20230331
2317.T          ,20230331
6365.T          ,20230331
8337.T          ,20230331
8562.T          ,20230331
7462.T          ,20230331
9082.T          ,20230331
2884.T          ,20230228
2730.T          ,20230331
9740.T          ,20230228
6343.T          ,20230331
2224.T          ,20230331
4611.T          ,20230331
5187.T          ,20230331
7265.T          ,20230430
9876.T          ,20230228
1813.T          ,20230331
1814.T          ,20230331
9684.T          ,20230331
6312.T          ,20230228
1890.T          ,20230331
8209.T          ,20230331
9857.T          ,20230331
1888.T          ,20230331
1822.T          ,20230331
5610.T          ,20230331
6023.T          ,20230331
8746.T          ,20230331
3205.T          ,20230331
6218.T          ,20230331
2112.T          ,20230331
4657.T          ,20230331
5992.T          ,20230331
9319.T          ,20230331
9476.T          ,20230331
3521.T          ,20230331
2215.T          ,20230331
6870.T          ,20230331
6955.T          ,20230331
1945.T          ,20230331
9979.T          ,20230228
1882.T          ,20230331
6373.T          ,20230331
6627.T          ,20230331
2816.T          ,20230331
4046.T          ,20230331
7538.T          ,20230331
1941.T          ,20230331
9995.T          ,20230331
1893.T          ,20230331
5933.T          ,20230320
7859.T          ,20230331
4659.T          ,20230331
7475.T          ,20230331
6291.T          ,20230331
3174.T          ,20230228
4667.T          ,20230331
7245.T          ,20230331
5162.T          ,20230331
5142.T          ,20230331
9627.T          ,20230430
7476.T          ,20230331
7595.T          ,20230331
4641.T          ,20230331
9854.T          ,20230331
5965.T          ,20230331
7872.T          ,20230331
7917.T          ,20230331
4955.T          ,20230331
9906.T          ,20230331
5121.T          ,20230331
4620.T          ,20230331
5009.T          ,20230331
7135.T          ,20230331
4719.T          ,20230331
4554.T          ,20230331
6345.T          ,20230331
4206.T          ,20230331
9010.T          ,20230331
7605.T          ,20230430
9799.T          ,20230331
6459.T          ,20230331
1827.T          ,20230331
6497.T          ,20230331
4410.T          ,20230331
6131.T          ,20230331
6932.T          ,20230331
6118.T          ,20230331
7444.T          ,20230331
2114.T          ,20230331
6018.T          ,20230331
5199.T          ,20230331
7425.T          ,20230331
6654.T          ,20230430
8864.T          ,20230331
1775.T          ,20230331
6144.T          ,20230331
7723.T          ,20230331
1848.T          ,20230331
1847.T          ,20230331
6824.T          ,20230331
4097.T          ,20230331
6517.T          ,20230331
1972.T          ,20230331
1850.T          ,20230331
5997.T          ,20230331
9731.T          ,20230331
9823.T          ,20230331
3948.T          ,20230331
9696.T          ,20230331
7505.T          ,20230331
6289.T          ,20230228
9361.T          ,20230331
9722.T          ,20230331
1770.T          ,20230331
4544.T          ,20230331
7514.T          ,20230228
5940.T          ,20230331
8111.T          ,20230331
2211.T          ,20230331
1968.T          ,20230331
3600.T          ,20230331
2908.T          ,20230331
7957.T          ,20230331
6937.T          ,20230331
3944.T          ,20230331
1899.T          ,20230331
6755.T          ,20230331
4998.T          ,20230331
9619.T          ,20230331
2291.T          ,20230331
6771.T          ,20230331
7254.T          ,20230331
6652.T          ,20230331
9708.T          ,20230331
9362.T          ,20230331
3104.T          ,20230331
8836.T          ,20230331
4112.T          ,20230331
1826.T          ,20230331
6246.T          ,20230331
1959.T          ,20230331
6469.T          ,20230228
4530.T          ,20230228
1938.T          ,20230331
6907.T          ,20230331
2327.T          ,20230331
7520.T          ,20230228
5950.T          ,20230331
1967.T          ,20230320
9651.T          ,20230228
6504.T          ,20230331
2694.T          ,20230331
8032.T          ,20230331
9060.T          ,20230331
8095.T          ,20230228
4579.T          ,20230331
1786.T          ,20230331
6908.T          ,20230331
9767.T          ,20230331
4624.T          ,20230331
1992.T          ,20230331
8050.T          ,20230331
6977.T          ,20230331
8133.T          ,20230331
6245.T          ,20230331
5287.T          ,20230331
2901.T          ,20230331
9835.T          ,20230228
7898.T          ,20230331
6208.T          ,20230331
1914.T          ,20230331
2492.T          ,20230331
8584.T          ,20230331
5204.T          ,20230320
4107.T          ,20230331
7506.T          ,20230331
3421.T          ,20230430
9679.T          ,20230331
6364.T          ,20230331
2209.T          ,20230331
5703.T          ,20230331
4274.T          ,20230331
8037.T          ,20230331
5984.T          ,20230331
6391.T          ,20230331
9081.T          ,20230331
5446.T          ,20230331
4556.T          ,20230331
9537.T          ,20230331
1898.T          ,20230331
7897.T          ,20230331
4621.T          ,20230331
8370.T          ,20230331
4367.T          ,20230331
7513.T          ,20230228
7504.T          ,20230331
7516.T          ,20230228
7647.T          ,20230331
1948.T          ,20230331
5603.T          ,20230331
8160.T          ,20230331
6137.T          ,20230331
9687.T          ,20230331
6016.T          ,20230331
8118.T          ,20230331
9930.T          ,20230331
8244.T          ,20230228
4222.T          ,20230331
7986.T          ,20230331
1930.T          ,20230331
8194.T          ,20230228
6982.T          ,20230331
8143.T          ,20230228
7381.T          ,20230331
9636.T          ,20230430
8107.T          ,20230331
2294.T          ,20230430
7908.T          ,20230331
9051.T          ,20230331
2353.T          ,20230430
2798.T          ,20230228
6378.T          ,20230331
2612.T          ,20230331
9049.T          ,20230331
9539.T          ,20230331
9534.T          ,20230331
7975.T          ,20230228
8541.T          ,20230331
9322.T          ,20230331
2594.T          ,20230331
7952.T          ,20230331
6989.T          ,20230331
8596.T          ,20230331
9312.T          ,20230331
9661.T          ,20230228
5921.T          ,20230331
3667.T          ,20230331
1757.T          ,20230331
4361.T          ,20230228
6677.T          ,20230331
2915.T          ,20230331
9685.T          ,20230331
9073.T          ,20230331
8104.T          ,20230331
6973.T          ,20230331
7256.T          ,20230331
6390.T          ,20230331
9919.T          ,20230331
7953.T          ,20230331
4026.T          ,20230430
5915.T          ,20230331
9130.T          ,20230331
2222.T          ,20230331
9869.T          ,20230331
3420.T          ,20230331
5966.T          ,20230331
6416.T          ,20230331
1897.T          ,20230331
6346.T          ,20230331
3553.T          ,20230331
5971.T          ,20230430
7946.T          ,20230331
9973.T          ,20230331
1764.T          ,20230331
4750.T          ,20230420
7997.T          ,20230228
3106.T          ,20230331
6472.T          ,20230331
7940.T          ,20230331
4312.T          ,20230331
2664.T          ,20230315
4295.T          ,20230331
6195.T          ,20230331
7278.T          ,20230331
7709.T          ,20230331
8952.T          ,20230331
7943.T          ,20230331
8953.T          ,20230228
8890.T          ,20230331
2698.T          ,20230228
4847.T          ,20230331
9039.T          ,20230331
4838.T          ,20230331
4994.T          ,20230331
8954.T          ,20230228
9057.T          ,20230331
9048.T          ,20230331
2331.T          ,20230331
4062.T          ,20230331
7451.T          ,20230331
7282.T          ,20230331
5956.T          ,20230331
2702.T          ,20230331
9003.T          ,20230331
8015.T          ,20230331
4720.T          ,20230331
8278.T          ,20230228
8185.T          ,20230228
2264.T          ,20230331
8130.T          ,20230331
7532.T          ,20230331
8566.T          ,20230331
9843.T          ,20230331
9031.T          ,20230331
7937.T          ,20230331
4755.T          ,20230331
9601.T          ,20230228
6788.T          ,20230331
5444.T          ,20230331
9536.T          ,20230331
4735.T          ,20230228
8131.T          ,20230331
7649.T          ,20230228
7981.T          ,20230331
5122.T          ,20230331
9303.T          ,20230331
4552.T          ,20230331
7914.T          ,20230331
7279.T          ,20230430
5105.T          ,20230331
8179.T          ,20230331
4914.T          ,20230331
4553.T          ,20230331
7905.T          ,20230331
6817.T          ,20230331
6464.T          ,20230331
9052.T          ,20230331
2004.T          ,20230331
4078.T          ,20230331
9302.T          ,20230331
2540.T          ,20230331
8841.T          ,20230331
3439.T          ,20230331
8097.T          ,20230331
6335.T          ,20230331
9672.T          ,20230331
8089.T          ,20230331
8537.T          ,20230331
6332.T          ,20230331
2899.T          ,20230331
6507.T          ,20230331
5449.T          ,20230331
5727.T          ,20230331
9065.T          ,20230331
4628.T          ,20230331
9902.T          ,20230331
2108.T          ,20230331
4116.T          ,20230331
1980.T          ,20230331
4549.T          ,20230331
9232.T          ,20230331
6835.T          ,20230331
2229.T          ,20230331
6768.T          ,20230331
4966.T          ,20230331
8613.T          ,20230331
8550.T          ,20230331
2910.T          ,20230430
5930.T          ,20230331
7298.T          ,20230331
4221.T          ,20230331
7482.T          ,20230331
3569.T          ,20230331
6763.T          ,20230331
9812.T          ,20230228
8365.T          ,20230331
9304.T          ,20230331
6340.T          ,20230331
6156.T          ,20230331
5932.T          ,20230228
3877.T          ,20230331
6197.T          ,20230331
8237.T          ,20230228
9936.T          ,20230331
2378.T          ,20230331
6622.T          ,20230331
7512.T          ,20230228
9699.T          ,20230331
7412.T          ,20230331
9717.T          ,20230228
7483.T          ,20230331
8163.T          ,20230331
1939.T          ,20230331
4671.T          ,20230331
3003.T          ,20230331
6890.T          ,20230331
6310.T          ,20230331
2053.T          ,20230331
7874.T          ,20230331
8283.T          ,20230331
9066.T          ,20230331
8349.T          ,20230331
6101.T          ,20230331
8364.T          ,20230331
4092.T          ,20230331
9083.T          ,20230331
2109.T          ,20230331
5902.T          ,20230331
6809.T          ,20230331
3950.T          ,20230331
7635.T          ,20230331
8051.T          ,20230331
5541.T          ,20230331
6915.T          ,20230331
4080.T          ,20230331
9351.T          ,20230331
6850.T          ,20230331
6584.T          ,20230331
8207.T          ,20230331
8141.T          ,20230331
5658.T          ,20230331
4218.T          ,20230331
9846.T          ,20230228
2292.T          ,20230228
2922.T          ,20230331
8074.T          ,20230331
6748.T          ,20230331
9324.T          ,20230331
6306.T          ,20230331
6962.T          ,20230331
5337.T          ,20230331
2204.T          ,20230331
3571.T          ,20230331
8254.T          ,20230228
9637.T          ,20230430
8041.T          ,20230331
8203.T          ,20230228
7883.T          ,20230331
3107.T          ,20230331
2877.T          ,20230331
6217.T          ,20230228
6272.T          ,20230331
4714.T          ,20230228
7523.T          ,20230331
5351.T          ,20230331
8617.T          ,20230331
8085.T          ,20230331
5304.T          ,20230331
1879.T          ,20230331
5363.T          ,20230331
6463.T          ,20230331
2003.T          ,20230331
8850.T          ,20230331
9760.T          ,20230331
9982.T          ,20230228
6249.T          ,20230331
7962.T          ,20230320
9713.T          ,20230331
6794.T          ,20230331
7916.T          ,20230331
5988.T          ,20230331
7613.T          ,20230331
2471.T          ,20230228
6323.T          ,20230228
4619.T          ,20230331
2281.T          ,20230331
4801.T          ,20230331
3501.T          ,20230228
9743.T          ,20230430
2268.T          ,20230331
4968.T          ,20230331
9837.T          ,20230228
9632.T          ,20230430
5945.T          ,20230331
5923.T          ,20230331
5918.T          ,20230331
2806.T          ,20230331
7971.T          ,20230331
8005.T          ,20230331
3302.T          ,20230331
9733.T          ,20230331
7987.T          ,20230331
9969.T          ,20230331
2217.T          ,20230430
3548.T          ,20230228
8029.T          ,20230331
1965.T          ,20230331
6408.T          ,20230331
7040.T          ,20230331
7521.T          ,20230331
4231.T          ,20230331
1921.T          ,20230331
9993.T          ,20230228
8065.T          ,20230331
7292.T          ,20230331
4765.T          ,20230331
4678.T          ,20230331
3069.T          ,20230331
5809.T          ,20230331
5959.T          ,20230331
6894.T          ,20230331
7990.T          ,20230331
6328.T          ,20230331
9204.T          ,20230331
7438.T          ,20230331
8038.T          ,20230331
6357.T          ,20230331
3123.T          ,20230331
7294.T          ,20230331
8439.T          ,20230331
4461.T          ,20230331
7875.T          ,20230331
8181.T          ,20230228
9622.T          ,20230331
3955.T          ,20230430
4746.T          ,20230331
7636.T          ,20230331
1960.T          ,20230331
7246.T          ,20230331
4025.T          ,20230331
2293.T          ,20230331
9355.T          ,20230331
3091.T          ,20230331
7434.T          ,20230228
5381.T          ,20230331
7212.T          ,20230331
7896.T          ,20230331
4094.T          ,20230331
8275.T          ,20230331
9978.T          ,20230228
5721.T          ,20230331
9058.T          ,20230331
6493.T          ,20230331
7625.T          ,20230331
2449.T          ,20230228
